#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         692       -0.52   -0.461942   0.0019757
         693      -0.424   -0.461887  0.00197361
         694      -0.456   -0.461879  0.00197078
         695      -0.536   -0.461986  0.00197083
         696      -0.488   -0.462023  0.00196835
         697      -0.424   -0.461968  0.00196629
         698       -0.44   -0.461937  0.00196372
         699      -0.496   -0.461986  0.00196152
         700      -0.464   -0.461989  0.00195872
         701      -0.368   -0.461854  0.00196051
         702      -0.528   -0.461949  0.00195998
         703      -0.456    -0.46194  0.00195721
         704      -0.424   -0.461886  0.00195517
         705      -0.448   -0.461867  0.00195249
         706      -0.392   -0.461768  0.00195223
         707      -0.488   -0.461805  0.00194983
         708      -0.408   -0.461729  0.00194855
         709      -0.512     -0.4618  0.00194709
         710       -0.48   -0.461825  0.00194452
         711      -0.504   -0.461885  0.00194269
         712       -0.56   -0.462022  0.00194484
         713      -0.488   -0.462059  0.00194246
         714      -0.472   -0.462073  0.00193979
         715      -0.448   -0.462053  0.00193717
         716        -0.4   -0.461966   0.0019364
         717      -0.432   -0.461925  0.00193415
         718      -0.456   -0.461916  0.00193148
         719      -0.496   -0.461964  0.00192937
         720      -0.488      -0.462  0.00192703
         721      -0.424   -0.461947  0.00192508
         722       -0.44   -0.461917  0.00192265
         723      -0.536   -0.462019  0.00192272
         724      -0.472   -0.462033  0.00192012
         725      -0.408   -0.461959  0.00191892
         726       -0.44   -0.461928  0.00191651
         727      -0.488   -0.461964  0.00191421
         728       -0.44   -0.461934  0.00191182
         729      -0.448   -0.461915  0.00190929
         730      -0.504   -0.461973  0.00190755
         731      -0.464   -0.461975  0.00190494
         732       -0.48      -0.462  0.00190249
         733      -0.472   -0.462014  0.00189995
         734      -0.408    -0.46194  0.00189878
         735      -0.448   -0.461921   0.0018963
         736      -0.496   -0.461967  0.00189428
         737      -0.368    -0.46184    0.001896
         738      -0.432   -0.461799  0.00189386
         739      -0.608   -0.461997   0.0019016
         740       -0.44   -0.461968  0.00189927
         741      -0.456    -0.46196  0.00189672
         742      -0.424   -0.461908  0.00189485
         743      -0.424   -0.461857  0.00189299
         744      -0.408   -0.461785  0.00189183
         745        -0.4   -0.461702  0.00189111
         746      -0.408    -0.46163  0.00188994
         747      -0.496   -0.461676  0.00188797
         748      -0.472    -0.46169   0.0018855
         749      -0.456   -0.461682    0.001883
         750      -0.464   -0.461685  0.00188049
         751      -0.456   -0.461678    0.001878
         752      -0.472   -0.461691  0.00187555
         753      -0.448   -0.461673  0.00187315
         754      -0.456   -0.461666  0.00187068
         755      -0.384   -0.461563  0.00187103
         756      -0.528   -0.461651  0.00187062
         757      -0.432   -0.461612  0.00186856
         758      -0.488   -0.461646  0.00186642
         759       -0.52   -0.461723  0.00186554
         760      -0.432   -0.461684  0.00186349
         761        -0.4   -0.461603  0.00186281
         762      -0.496   -0.461648  0.00186091
         763       -0.44    -0.46162  0.00185869
         764       -0.44   -0.461592  0.00185647
         765      -0.488   -0.461626  0.00185436
         766      -0.584   -0.461786  0.00185881
         767      -0.376   -0.461674  0.00185975
         768      -0.416   -0.461615  0.00185828
         769      -0.504    -0.46167  0.00185668
         770      -0.448   -0.461652  0.00185435
         771      -0.488   -0.461686  0.00185226
         772      -0.512   -0.461751  0.00185101
         773        -0.4   -0.461671  0.00185034
         774       -0.52   -0.461747  0.00184948
         775      -0.504   -0.461801   0.0018479
         776      -0.512   -0.461866  0.00184665
         777       -0.48   -0.461889  0.00184442
         778      -0.376   -0.461779  0.00184535
         779      -0.512   -0.461843  0.00184411
         780       -0.44   -0.461815  0.00184196
         781       -0.48   -0.461839  0.00183975
         782      -0.536   -0.461934  0.00183984
         783      -0.528   -0.462018  0.00183942
         784      -0.448      -0.462  0.00183716
         785      -0.432   -0.461962  0.00183522
         786      -0.472   -0.461975  0.00183293
         787      -0.496   -0.462018  0.00183111
         788      -0.408   -0.461949  0.00183007
         789      -0.344     -0.4618  0.00183384
         790       -0.44   -0.461772  0.00183173
         791      -0.392   -0.461684  0.00183154
         792      -0.472   -0.461697  0.00182927
         793       -0.48    -0.46172  0.00182711
         794      -0.416   -0.461662  0.00182571
         795      -0.512   -0.461726  0.00182452
         796      -0.416   -0.461668  0.00182313
         797      -0.528   -0.461752  0.00182274
         798      -0.488   -0.461784  0.00182075
         799       -0.56   -0.461907  0.00182262
         800      -0.424    -0.46186  0.00182095
         801      -0.544   -0.461963  0.00182157
         802       -0.48   -0.461985  0.00181943
         803      -0.472   -0.461998  0.00181721
         804      -0.416    -0.46194  0.00181585
         805        -0.4   -0.461863  0.00181522
         806       -0.48   -0.461886  0.00181311
         807      -0.528   -0.461968  0.00181272
         808      -0.552   -0.462079  0.00181389
         809        -0.4   -0.462002  0.00181327
         810      -0.392   -0.461916  0.00181309
         811      -0.448   -0.461899  0.00181094
         812       -0.52    -0.46197  0.00181012
         813       -0.44   -0.461943   0.0018081
         814      -0.512   -0.462005  0.00180692
         815      -0.488   -0.462037  0.00180499
         816      -0.448    -0.46202  0.00180286
         817       -0.48   -0.462042  0.00180078
         818      -0.416   -0.461985  0.00179946
         819      -0.448   -0.461968  0.00179734
         820        -0.4   -0.461893  0.00179674
         821      -0.504   -0.461944  0.00179528
         822      -0.464   -0.461946   0.0017931
         823      -0.488   -0.461978   0.0017912
         824       -0.52   -0.462049  0.00179041
         825      -0.528   -0.462128  0.00179003
         826      -0.488    -0.46216  0.00178813
         827      -0.464   -0.462162  0.00178597
         828      -0.488   -0.462193  0.00178409
         829      -0.376   -0.462089  0.00178496
         830      -0.488    -0.46212  0.00178309
         831      -0.384   -0.462026  0.00178342
         832      -0.368   -0.461913  0.00178485
         833      -0.528   -0.461993  0.00178447
         834      -0.448   -0.461976  0.00178241
         835       -0.44    -0.46195  0.00178047
         836      -0.392   -0.461866   0.0017803
         837      -0.376   -0.461763  0.00178113
         838      -0.456   -0.461757  0.00177902
         839      -0.536   -0.461845   0.0017791
         840      -0.376   -0.461743  0.00177991
         841      -0.424   -0.461698  0.00177836
         842      -0.464   -0.461701  0.00177625
         843      -0.488   -0.461732  0.00177442
         844      -0.448   -0.461716  0.00177239
         845      -0.472   -0.461728  0.00177033
         846      -0.536   -0.461816  0.00177042
         847      -0.392   -0.461733  0.00177024
         848      -0.376   -0.461632  0.00177104
         849      -0.504   -0.461682  0.00176966
         850      -0.336   -0.461534  0.00177374
         851      -0.424    -0.46149  0.00177221
         852      -0.424   -0.461446  0.00177067
         853       -0.48   -0.461468  0.00176873
         854        -0.4   -0.461396  0.00176812
         855      -0.488   -0.461427  0.00176633
         856      -0.416   -0.461374  0.00176506
         857       -0.44   -0.461349  0.00176318
         858      -0.464   -0.461352  0.00176113
         859        -0.4   -0.461281  0.00176052
         860      -0.544   -0.461377   0.0017611
         861      -0.512   -0.461436  0.00176004
         862      -0.456   -0.461429  0.00175801
         863      -0.448   -0.461414  0.00175604
         864      -0.432    -0.46138  0.00175434
         865      -0.392   -0.461299  0.00175414
         866       -0.44   -0.461275  0.00175229
         867      -0.504   -0.461324  0.00175096
         868        -0.4   -0.461253  0.00175037
         869      -0.584   -0.461395  0.00175404
         870       -0.32   -0.461232  0.00175954
         871      -0.472   -0.461245  0.00175756
         872      -0.488   -0.461275  0.00175582
         873      -0.368   -0.461168  0.00175705
         874      -0.496   -0.461208  0.00175549
         875      -0.464   -0.461211  0.00175349
         876       -0.44   -0.461187  0.00175166
         877       -0.44   -0.461163  0.00174983
         878      -0.456   -0.461157  0.00174784
         879      -0.424   -0.461115  0.00174637
         880       -0.48   -0.461136  0.00174451
         881      -0.552    -0.46124  0.00174558
         882      -0.456   -0.461234  0.00174361
         883      -0.384   -0.461146  0.00174383
         884        -0.4   -0.461077  0.00174323
         885      -0.488   -0.461107  0.00174152
         886        -0.4   -0.461038  0.00174092
         887      -0.456   -0.461033  0.00173897
         888      -0.432      -0.461  0.00173732
         889      -0.472   -0.461012  0.00173541
         890      -0.496   -0.461052   0.0017339
         891      -0.464   -0.461055  0.00173196
         892      -0.392   -0.460978  0.00173175
         893      -0.536   -0.461062  0.00173184
         894       -0.52   -0.461128  0.00173116
         895      -0.552   -0.461229   0.0017322
         896       -0.44   -0.461205  0.00173043
         897      -0.416   -0.461155  0.00172924
         898      -0.384   -0.461069  0.00172944
         899      -0.328   -0.460921  0.00173384
         900       -0.44   -0.460898  0.00173207
         901      -0.424   -0.460857  0.00173063
         902       -0.44   -0.460834  0.00172887
         903      -0.568   -0.460952  0.00173102
         904       -0.44   -0.460929  0.00172926
         905        -0.4   -0.460862  0.00172866
         906      -0.464   -0.460865  0.00172676
         907      -0.472   -0.460878   0.0017249
         908      -0.432   -0.460846  0.00172329
         909      -0.472   -0.460858  0.00172144
         910        -0.4   -0.460791  0.00172085
         911      -0.456   -0.460786  0.00171897
         912      -0.472   -0.460798  0.00171712
         913       -0.48   -0.460819  0.00171537
         914      -0.448   -0.460805  0.00171355
         915       -0.56   -0.460914  0.00171511
         916      -0.424   -0.460873  0.00171371
         917       -0.44   -0.460851  0.00171199
         918      -0.432   -0.460819  0.00171041
         919      -0.424   -0.460779  0.00170902
         920        -0.4   -0.460713  0.00170844
         921       -0.48   -0.460734  0.00170671
         922      -0.448    -0.46072  0.00170492
         923      -0.384   -0.460637   0.0017051
         924       -0.48   -0.460658  0.00170338
         925      -0.504   -0.460705  0.00170218
         926       -0.44   -0.460683  0.00170049
         927      -0.448   -0.460669  0.00169871
         928      -0.448   -0.460655  0.00169694
         929       -0.44   -0.460633  0.00169525
         930      -0.536   -0.460714  0.00169537
         931      -0.552   -0.460812  0.00169638
         932       -0.48   -0.460833  0.00169468
         933      -0.448   -0.460819  0.00169292
         934      -0.432   -0.460788  0.00169139
         935      -0.512   -0.460843  0.00169047
         936      -0.408   -0.460786  0.00168961
         937      -0.448   -0.460773  0.00168786
         938      -0.544   -0.460861  0.00168839
         939      -0.568   -0.460976  0.00169044
         940      -0.472   -0.460987  0.00168868
         941      -0.464    -0.46099  0.00168689
         942       -0.48   -0.461011  0.00168522
         943       -0.48   -0.461031  0.00168356
         944      -0.384   -0.460949  0.00168375
         945       -0.52   -0.461012  0.00168313
         946      -0.448   -0.460998   0.0016814
         947      -0.424   -0.460959  0.00168008
         948       -0.44   -0.460937  0.00167846
         949      -0.464    -0.46094  0.00167669
         950      -0.448   -0.460926  0.00167498
         951       -0.48   -0.460946  0.00167334
         952      -0.432   -0.460916  0.00167186
         953       -0.48   -0.460936  0.00167022
         954      -0.496   -0.460973  0.00166888
         955        -0.4   -0.460909  0.00166835
         956      -0.496   -0.460946  0.00166701
         957      -0.512   -0.460999  0.00166612
         958      -0.504   -0.461044  0.00166499
         959      -0.464   -0.461047  0.00166325
         960       -0.48   -0.461067  0.00166164
         961      -0.432   -0.461036  0.00166018
         962      -0.496   -0.461073  0.00165886
         963      -0.472   -0.461084  0.00165717
         964      -0.392   -0.461012    0.001657
         965      -0.392   -0.460941  0.00165683
         966      -0.424   -0.460903  0.00165555
         967      -0.424   -0.460865  0.00165428
         968      -0.432   -0.460835  0.00165284
         969       -0.52   -0.460896  0.00165226
         970      -0.448   -0.460882  0.00165061
         971      -0.448   -0.460869  0.00164897
         972      -0.448   -0.460856  0.00164732
         973      -0.392   -0.460785  0.00164715
         974      -0.448   -0.460772  0.00164551
         975      -0.456   -0.460767  0.00164383
         976      -0.488   -0.460795  0.00164238
         977      -0.512   -0.460847  0.00164154
         978       -0.48   -0.460867  0.00163997
         979      -0.456   -0.460862  0.00163831
         980      -0.576    -0.46098  0.00164084
         981      -0.432    -0.46095  0.00163944
         982      -0.552   -0.461043  0.00164039
         983      -0.432   -0.461013  0.00163898
         984      -0.528   -0.461081  0.00163873
         985      -0.544   -0.461165  0.00163923
         986      -0.488   -0.461193  0.00163779
         987      -0.488    -0.46122  0.00163636
         988      -0.376   -0.461134  0.00163697
         989      -0.472   -0.461145  0.00163535
         990      -0.432   -0.461115  0.00163397
         991      -0.472   -0.461126  0.00163236
         992      -0.504   -0.461169  0.00163128
         993       -0.44   -0.461148  0.00162978
         994       -0.44   -0.461127  0.00162828
         995      -0.384   -0.461049  0.00162849
         996      -0.384   -0.460972  0.00162869
         997      -0.504   -0.461015  0.00162763
         998      -0.456    -0.46101    0.001626
         999      -0.456   -0.461005  0.00162438
        1000       -0.44   -0.460984  0.00162289
        1001      -0.432   -0.460955  0.00162153
        1002       -0.52   -0.461014  0.00162098
        1003      -0.448   -0.461001  0.00161942
        1004      -0.392   -0.460932  0.00161926
        1005      -0.464   -0.460935  0.00161765
        1006        -0.4   -0.460875  0.00161718
        1007      -0.456    -0.46087  0.00161558
        1008      -0.352   -0.460762  0.00161759
        1009      -0.496   -0.460797  0.00161636
        1010       -0.44   -0.460776  0.00161489
        1011      -0.464   -0.460779   0.0016133
        1012       -0.52   -0.460838  0.00161276
        1013      -0.416   -0.460794  0.00161178
        1014       -0.44   -0.460773  0.00161032
        1015      -0.448   -0.460761  0.00160878
        1016      -0.416   -0.460717   0.0016078
        1017        -0.4   -0.460657  0.00160733
        1018      -0.408   -0.460605  0.00160658
        1019      -0.456   -0.460601  0.00160501
        1020       -0.44    -0.46058  0.00160356
        1021      -0.488   -0.460607  0.00160222
        1022       -0.44   -0.460587  0.00160078
        1023      -0.504    -0.46063  0.00159978
        1024      -0.496   -0.460664  0.00159859
        1025      -0.568   -0.460769  0.00160045
        1026      -0.552   -0.460858  0.00160136
        1027      -0.448   -0.460845  0.00159985
        1028      -0.424   -0.460809   0.0015987
        1029      -0.376   -0.460727  0.00159927
        1030      -0.448   -0.460715  0.00159776
        1031      -0.512   -0.460764  0.00159698
        1032      -0.448   -0.460752  0.00159549
        1033      -0.368   -0.460662  0.00159647
        1034      -0.496   -0.460696  0.00159529
        1035      -0.456   -0.460692  0.00159375
        1036      -0.456   -0.460687  0.00159222
        1037      -0.568   -0.460791  0.00159404
        1038       -0.44   -0.460771  0.00159263
        1039      -0.416   -0.460728  0.00159168
        1040      -0.496   -0.460762  0.00159052
        1041      -0.456   -0.460757  0.00158899
        1042      -0.488   -0.460783  0.00158768
        1043      -0.456   -0.460779  0.00158617
        1044      -0.456   -0.460774  0.00158466
        1045      -0.376   -0.460693  0.00158521
        1046      -0.456   -0.460688  0.00158371
        1047      -0.408   -0.460638  0.00158299
        1048      -0.392   -0.460573  0.00158284
        1049      -0.352   -0.460469  0.00158471
        1050      -0.568   -0.460571   0.0015865
        1051        -0.4   -0.460514  0.00158604
        1052      -0.496   -0.460548  0.00158489
        1053      -0.472   -0.460558  0.00158342
        1054      -0.408   -0.460509  0.00158271
        1055       -0.48   -0.460527  0.00158131
        1056      -0.504   -0.460568  0.00158035
        1057      -0.384   -0.460496  0.00158052
        1058       -0.52   -0.460552  0.00158002
        1059      -0.456   -0.460548  0.00157854
        1060      -0.352   -0.460445  0.00158037
        1061      -0.488   -0.460471  0.00157909
        1062      -0.392   -0.460407  0.00157892
        1063      -0.368    -0.46032  0.00157982
        1064      -0.504   -0.460361  0.00157887
        1065      -0.528   -0.460424  0.00157867
        1066      -0.416   -0.460383  0.00157774
        1067       -0.44   -0.460364  0.00157637
        1068      -0.496   -0.460397  0.00157525
        1069      -0.408   -0.460348  0.00157454
        1070      -0.504   -0.460389   0.0015736
        1071      -0.384   -0.460317  0.00157374
        1072        -0.4   -0.460261  0.00157328
        1073      -0.408   -0.460212  0.00157257
        1074      -0.608    -0.46035  0.00157711
        1075       -0.48   -0.460368  0.00157575
        1076      -0.568   -0.460468  0.00157746
        1077      -0.536   -0.460539  0.00157755
        1078      -0.496   -0.460571  0.00157643
        1079      -0.392   -0.460508  0.00157625
        1080      -0.536   -0.460578  0.00157634
        1081      -0.584   -0.460692  0.00157901
        1082      -0.536   -0.460762  0.00157909
        1083      -0.472   -0.460772  0.00157766
        1084      -0.416   -0.460731  0.00157675
        1085      -0.456   -0.460726   0.0015753
        1086      -0.472   -0.460737  0.00157388
        1087      -0.496   -0.460769  0.00157277
        1088      -0.536   -0.460838  0.00157284
        1089      -0.512   -0.460885   0.0015721
        1090      -0.448   -0.460873   0.0015707
        1091      -0.472   -0.460884   0.0015693
        1092       -0.52   -0.460938  0.00156879
        1093      -0.496    -0.46097  0.00156768
        1094      -0.432   -0.460943  0.00156648
        1095      -0.312   -0.460807  0.00157094
        1096      -0.512   -0.460854   0.0015702
        1097      -0.552   -0.460937  0.00157097
        1098      -0.528   -0.460998  0.00157072
        1099      -0.472   -0.461008  0.00156932
        1100      -0.504   -0.461047  0.00156838
        1101      -0.552    -0.46113  0.00156913
        1102      -0.464   -0.461132  0.00156771
        1103       -0.52   -0.461186   0.0015672
        1104      -0.488    -0.46121  0.00156597
        1105      -0.408   -0.461162  0.00156529
        1106      -0.528   -0.461222  0.00156504
        1107      -0.528   -0.461283  0.00156479
        1108      -0.384   -0.461213  0.00156493
        1109      -0.384   -0.461143  0.00156507
        1110      -0.392   -0.461081   0.0015649
        1111      -0.512   -0.461127  0.00156416
        1112        -0.4   -0.461072  0.00156372
        1113       -0.52   -0.461125  0.00156321
        1114      -0.488   -0.461149  0.00156199
        1115      -0.408   -0.461101  0.00156132
        1116        -0.4   -0.461047  0.00156088
        1117       -0.48   -0.461064  0.00155957
        1118      -0.472   -0.461073  0.00155821
        1119      -0.408   -0.461026  0.00155754
        1120      -0.512   -0.461071  0.00155681
        1121       -0.56    -0.46116  0.00155792
        1122      -0.392   -0.461098  0.00155775
        1123      -0.504   -0.461136  0.00155684
        1124       -0.36   -0.461046  0.00155805
        1125      -0.568   -0.461141  0.00155956
        1126      -0.448    -0.46113  0.00155822
        1127      -0.424   -0.461097  0.00155719
        1128      -0.488   -0.461121  0.00155599
        1129      -0.432   -0.461095  0.00155482
        1130      -0.384   -0.461027  0.00155494
        1131      -0.384   -0.460958  0.00155506
        1132      -0.424   -0.460926  0.00155403
        1133      -0.448   -0.460914   0.0015527
        1134      -0.416   -0.460875  0.00155183
        1135      -0.416   -0.460835  0.00155097
        1136      -0.472   -0.460845  0.00154964
        1137      -0.584   -0.460953  0.00155205
        1138      -0.512   -0.460998  0.00155134
        1139      -0.416   -0.460959  0.00155048
        1140      -0.496   -0.460989  0.00154942
        1141      -0.536   -0.461055  0.00154946
        1142       -0.52   -0.461107  0.00154896
        1143      -0.456   -0.461102  0.00154761
        1144      -0.456   -0.461098  0.00154627
        1145      -0.464     -0.4611  0.00154492
        1146      -0.456   -0.461096  0.00154358
        1147      -0.512    -0.46114  0.00154287
        1148      -0.376   -0.461066  0.00154331
        1149      -0.384   -0.460999  0.00154342
        1150      -0.488   -0.461023  0.00154226
        1151      -0.544   -0.461095   0.0015426
        1152      -0.488   -0.461118  0.00154144
        1153      -0.392   -0.461058  0.00154127
        1154      -0.488   -0.461081  0.00154011
        1155      -0.552    -0.46116  0.00154079
        1156       -0.52   -0.461211  0.00154029
        1157      -0.448     -0.4612  0.00153901
        1158      -0.368   -0.461119  0.00153978
        1159       -0.44   -0.461101  0.00153856
        1160      -0.448    -0.46109  0.00153727
        1161      -0.464   -0.461092  0.00153595
        1162      -0.544   -0.461164  0.00153629
        1163      -0.536   -0.461228  0.00153631
        1164      -0.448   -0.461216  0.00153503
        1165      -0.368   -0.461136   0.0015358
        1166      -0.488    -0.46116  0.00153466
        1167      -0.464   -0.461162  0.00153334
        1168      -0.376   -0.461089  0.00153376
        1169      -0.336   -0.460982  0.00153618
        1170      -0.352   -0.460889  0.00153769
        1171      -0.472   -0.460898   0.0015364
        1172      -0.504   -0.460935  0.00153553
        1173       -0.48   -0.460951  0.00153431
        1174      -0.544   -0.461022  0.00153463
        1175      -0.504   -0.461059  0.00153376
        1176      -0.448   -0.461048   0.0015325
        1177        -0.4   -0.460996  0.00153207
        1178      -0.528   -0.461053  0.00153183
        1179      -0.472   -0.461062  0.00153056
        1180      -0.472   -0.461071  0.00152929
        1181      -0.384   -0.461006  0.00152939
        1182      -0.456   -0.461002   0.0015281
        1183      -0.384   -0.460937  0.00152819
        1184       -0.52   -0.460986  0.00152771
        1185      -0.504   -0.461023  0.00152686
        1186      -0.568   -0.461113  0.00152823
        1187      -0.448   -0.461102  0.00152698
        1188      -0.472   -0.461111  0.00152573
        1189       -0.64   -0.461262  0.00153184
        1190      -0.496   -0.461291  0.00153083
        1191      -0.536   -0.461353  0.00153083
        1192      -0.544   -0.461423  0.00153112
        1193      -0.352   -0.461331  0.00153258
        1194      -0.544     -0.4614  0.00153286
        1195      -0.552   -0.461476  0.00153345
        1196      -0.416   -0.461438  0.00153264
        1197      -0.448   -0.461427   0.0015314
        1198      -0.528   -0.461482  0.00153113
        1199      -0.528   -0.461538  0.00153086
        1200      -0.408   -0.461493  0.00153023
        1201      -0.344   -0.461396  0.00153208
        1202       -0.52   -0.461444  0.00153158
        1203       -0.52   -0.461493  0.00153108
        1204      -0.392   -0.461435   0.0015309
        1205      -0.416   -0.461398  0.00153009
        1206       -0.48   -0.461413   0.0015289
        1207      -0.408   -0.461369  0.00152827
        1208      -0.424   -0.461338  0.00152732
        1209      -0.456   -0.461333  0.00152607
        1210      -0.512   -0.461375  0.00152538
        1211      -0.536   -0.461437  0.00152536
        1212      -0.432   -0.461413   0.0015243
        1213      -0.432   -0.461388  0.00152323
        1214      -0.416   -0.461351  0.00152244
        1215       -0.44   -0.461333  0.00152129
        1216      -0.472   -0.461342  0.00152006
        1217       -0.52    -0.46139  0.00151958
        1218      -0.496   -0.461419  0.00151859
        1219       -0.52   -0.461467  0.00151811
        1220      -0.496   -0.461495  0.00151713
        1221      -0.416   -0.461458  0.00151634
        1222      -0.576   -0.461552    0.001518
        1223       -0.48   -0.461567  0.00151683
        1224      -0.488   -0.461588  0.00151574
        1225      -0.472   -0.461597  0.00151453
        1226      -0.432   -0.461573  0.00151349
        1227      -0.424   -0.461542  0.00151256
        1228      -0.456   -0.461537  0.00151134
        1229      -0.472   -0.461546  0.00151013
        1230      -0.528     -0.4616  0.00150987
        1231      -0.496   -0.461628   0.0015089
        1232      -0.528   -0.461682  0.00150864
        1233       -0.52   -0.461729  0.00150816
        1234       -0.36   -0.461647  0.00150919
        1235      -0.496   -0.461674  0.00150822
        1236      -0.536   -0.461735   0.0015082
        1237      -0.496   -0.461762  0.00150724
        1238      -0.448   -0.461751  0.00150606
        1239      -0.392   -0.461695   0.0015059
        1240      -0.448   -0.461684  0.00150472
        1241      -0.496   -0.461712  0.00150376
        1242      -0.424   -0.461681  0.00150286
        1243      -0.488   -0.461702   0.0015018
        1244      -0.432   -0.461678  0.00150078
        1245      -0.432   -0.461655  0.00149976
        1246      -0.472   -0.461663  0.00149858
        1247      -0.408    -0.46162    0.001498
        1248      -0.416   -0.461583  0.00149725
        1249      -0.376   -0.461515  0.00149761
        1250      -0.416   -0.461478  0.00149686
        1251      -0.416   -0.461442   0.0014961
        1252      -0.512   -0.461482  0.00149545
        1253      -0.384   -0.461421  0.00149554
        1254      -0.448    -0.46141  0.00149438
        1255      -0.512    -0.46145  0.00149374
        1256      -0.384   -0.461389  0.00149382
        1257      -0.464   -0.461391  0.00149263
        1258      -0.512   -0.461431  0.00149199
        1259      -0.496   -0.461458  0.00149106
        1260      -0.472   -0.461467   0.0014899
        1261      -0.424   -0.461437  0.00148901
        1262      -0.376   -0.461369  0.00148937
        1263      -0.504   -0.461403  0.00148857
        1264      -0.408   -0.461361  0.00148799
        1265      -0.448    -0.46135  0.00148685
        1266       -0.44   -0.461333  0.00148578
        1267       -0.48   -0.461348  0.00148468
        1268      -0.448   -0.461338  0.00148354
        1269       -0.44   -0.461321  0.00148247
        1270      -0.336   -0.461222  0.00148458
        1271       -0.56     -0.4613  0.00148545
        1272      -0.432   -0.461277  0.00148446
        1273      -0.512   -0.461317  0.00148383
        1274      -0.472   -0.461325  0.00148269
        1275      -0.432   -0.461302   0.0014817
        1276      -0.448   -0.461292  0.00148058
        1277      -0.512   -0.461331  0.00147995
        1278      -0.504   -0.461365  0.00147917
        1279        -0.4   -0.461317  0.00147879
        1280      -0.504    -0.46135  0.00147801
        1281      -0.464   -0.461352  0.00147686
        1282      -0.472    -0.46136  0.00147573
        1283      -0.448    -0.46135  0.00147462
        1284      -0.408   -0.461308  0.00147405
        1285      -0.424   -0.461279  0.00147319
        1286      -0.392   -0.461226  0.00147303
        1287      -0.488   -0.461246  0.00147203
        1288        -0.4   -0.461199  0.00147166
        1289      -0.432   -0.461176  0.00147069
        1290      -0.488   -0.461197   0.0014697
        1291      -0.512   -0.461236  0.00146909
        1292      -0.552   -0.461307  0.00146963
        1293      -0.424   -0.461278  0.00146877
        1294      -0.568    -0.46136  0.00146995
        1295       -0.48   -0.461375  0.00146889
        1296      -0.432   -0.461352  0.00146793
        1297      -0.496   -0.461379  0.00146704
        1298      -0.504   -0.461411  0.00146628
        1299      -0.344   -0.461321  0.00146793
        1300      -0.448   -0.461311  0.00146684
        1301      -0.352   -0.461227  0.00146812
        1302       -0.44    -0.46121  0.00146708
        1303      -0.512   -0.461249  0.00146647
        1304      -0.464   -0.461252  0.00146535
        1305      -0.512    -0.46129  0.00146474
        1306        -0.4   -0.461243  0.00146437
        1307      -0.512   -0.461282  0.00146376
        1308      -0.424   -0.461254  0.00146292
        1309      -0.448   -0.461244  0.00146184
        1310      -0.496    -0.46127  0.00146097
        1311      -0.496   -0.461297  0.00146009
        1312      -0.424   -0.461268  0.00145926
        1313      -0.504   -0.461301  0.00145851
        1314      -0.424   -0.461272  0.00145767
        1315      -0.504   -0.461305  0.00145693
        1316      -0.536   -0.461362  0.00145692
        1317      -0.464   -0.461364  0.00145582
        1318      -0.472   -0.461372  0.00145474
        1319      -0.496   -0.461398  0.00145387
        1320       -0.52   -0.461442  0.00145345
        1321      -0.456   -0.461438  0.00145235
        1322      -0.416   -0.461404  0.00145166
        1323      -0.416    -0.46137  0.00145097
        1324      -0.472   -0.461378   0.0014499
        1325      -0.512   -0.461416   0.0014493
        1326      -0.464   -0.461418  0.00144821
        1327       -0.44   -0.461402  0.00144721
        1328      -0.456   -0.461398  0.00144613
        1329      -0.448   -0.461388  0.00144507
        1330      -0.464   -0.461389  0.00144399
        1331      -0.536   -0.461446  0.00144399
        1332      -0.488   -0.461465  0.00144305
        1333       -0.48   -0.461479  0.00144203
        1334      -0.488   -0.461499  0.00144109
        1335      -0.416   -0.461465  0.00144041
        1336      -0.376   -0.461401  0.00144075
        1337      -0.528   -0.461451  0.00144053
        1338        -0.4   -0.461405  0.00144019
        1339      -0.496   -0.461431  0.00143935
        1340      -0.504   -0.461463  0.00143862
        1341      -0.496   -0.461488  0.00143778
        1342      -0.536   -0.461544  0.00143778
        1343      -0.504   -0.461576  0.00143706
        1344       -0.52   -0.461619  0.00143665
        1345      -0.488   -0.461639  0.00143571
        1346       -0.44   -0.461623  0.00143473
        1347       -0.52   -0.461666  0.00143432
        1348      -0.448   -0.461656   0.0014333
        1349      -0.464   -0.461658  0.00143223
        1350      -0.456   -0.461653  0.00143118
        1351      -0.416    -0.46162  0.00143052
        1352      -0.408    -0.46158  0.00143001
        1353      -0.464   -0.461582  0.00142896
        1354       -0.44   -0.461566  0.00142799
        1355       -0.48   -0.461579    0.001427
        1356      -0.512   -0.461617  0.00142643
        1357       -0.48    -0.46163  0.00142544
        1358      -0.488   -0.461649  0.00142453
        1359      -0.496   -0.461675   0.0014237
        1360      -0.512   -0.461712  0.00142314
        1361      -0.504   -0.461743  0.00142243
        1362      -0.448   -0.461733  0.00142142
        1363      -0.416   -0.461699  0.00142078
        1364      -0.408    -0.46166  0.00142028
        1365      -0.416   -0.461626  0.00141963
        1366      -0.504   -0.461657  0.00141893
        1367      -0.392   -0.461606  0.00141881
        1368      -0.496   -0.461632  0.00141799
        1369      -0.408   -0.461592   0.0014175
        1370      -0.448   -0.461582   0.0014165
        1371      -0.448   -0.461573   0.0014155
