#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         639   0.0610909   0.0599955 7.46993e-05
         640   0.0602205   0.0599959 7.45834e-05
         641   0.0615797   0.0599984  7.4508e-05
         642   0.0606967   0.0599994 7.43999e-05
         643   0.0619786   0.0600025 7.43478e-05
         644   0.0616417   0.0600051 7.42759e-05
         645   0.0609033   0.0600065 7.41738e-05
         646   0.0611174   0.0600082 7.40789e-05
         647    0.060357   0.0600087 7.39664e-05
         648   0.0605249   0.0600095 7.38565e-05
         649   0.0590236    0.060008 7.37584e-05
         650   0.0590954   0.0600066 7.36582e-05
         651   0.0584657   0.0600042 7.35831e-05
         652   0.0583849   0.0600017 7.35122e-05
         653   0.0587923   0.0599999 7.34229e-05
         654   0.0583544   0.0599974 7.33537e-05
         655   0.0586759   0.0599954 7.32695e-05
         656   0.0589848   0.0599938  7.3174e-05
         657    0.058703   0.0599919  7.3089e-05
         658   0.0589511   0.0599903  7.2995e-05
         659   0.0592105   0.0599891 7.28939e-05
         660    0.059697   0.0599886 7.27848e-05
         661   0.0609741   0.0599901 7.26899e-05
         662   0.0607505   0.0599913 7.25892e-05
         663   0.0609039   0.0599927 7.24927e-05
         664   0.0608286   0.0599939 7.23945e-05
         665    0.059972   0.0599939 7.22856e-05
         666   0.0596043   0.0599933 7.21795e-05
         667   0.0594796   0.0599925 7.20754e-05
         668   0.0592913   0.0599915 7.19751e-05
         669   0.0589822     0.05999 7.18833e-05
         670   0.0590689   0.0599886 7.17892e-05
         671   0.0579665   0.0599856 7.17454e-05
         672   0.0581277   0.0599828 7.16919e-05
         673   0.0582074   0.0599802 7.16339e-05
         674   0.0583865   0.0599778 7.15666e-05
         675   0.0587259    0.059976 7.14846e-05
         676   0.0583193   0.0599735 7.14209e-05
         677   0.0593112   0.0599725 7.13221e-05
         678   0.0586884   0.0599706  7.1242e-05
         679   0.0579585   0.0599677 7.11987e-05
         680   0.0583325   0.0599653 7.11346e-05
         681   0.0586908   0.0599634 7.10548e-05
         682   0.0590156    0.059962 7.09642e-05
         683    0.059543   0.0599614 7.08629e-05
         684    0.059771   0.0599611 7.07599e-05
         685   0.0604621   0.0599618 7.06604e-05
         686   0.0598789   0.0599617 7.05575e-05
         687   0.0604505   0.0599624 7.04583e-05
         688   0.0602265   0.0599628  7.0357e-05
         689   0.0602797   0.0599633 7.02564e-05
         690   0.0605505   0.0599641 7.01597e-05
         691   0.0601534   0.0599644 7.00587e-05
         692   0.0601148   0.0599646 6.99578e-05
         693     0.06067   0.0599656 6.98642e-05
         694   0.0605134   0.0599664  6.9768e-05
         695   0.0611729   0.0599682 6.96892e-05
         696   0.0604466   0.0599689 6.95925e-05
         697   0.0617643   0.0599714 6.95403e-05
         698   0.0620062   0.0599743 6.95018e-05
         699   0.0614723   0.0599765 6.94354e-05
         700   0.0631481    0.059981 6.94838e-05
         701    0.063239   0.0599857   6.954e-05
         702   0.0635715   0.0599908 6.96283e-05
         703   0.0645335   0.0599972 6.98284e-05
         704   0.0638055   0.0600026 6.99385e-05
         705   0.0631205   0.0600071 6.99789e-05
         706   0.0642103    0.060013 7.01326e-05
         707   0.0633119   0.0600177 7.01885e-05
         708   0.0633464   0.0600224 7.02466e-05
         709   0.0632702    0.060027 7.02967e-05
         710   0.0628776    0.060031 7.03123e-05
         711   0.0634585   0.0600358 7.03785e-05
         712   0.0624882   0.0600393 7.03639e-05
         713   0.0626547   0.0600429 7.03607e-05
         714   0.0625494   0.0600464 7.03497e-05
         715    0.063095   0.0600507 7.03804e-05
         716   0.0630228   0.0600548 7.04044e-05
         717     0.06266   0.0600585 7.03999e-05
         718   0.0625471   0.0600619 7.03871e-05
         719   0.0616607   0.0600642 7.03243e-05
         720   0.0614484   0.0600661 7.02529e-05
         721   0.0595889   0.0600654 7.01586e-05
         722   0.0594638   0.0600646 7.00664e-05
         723   0.0589992   0.0600631  6.9985e-05
         724   0.0597126   0.0600626   6.989e-05
         725   0.0593737   0.0600617 6.98001e-05
         726   0.0598647   0.0600614 6.97044e-05
         727   0.0602509   0.0600617  6.9609e-05
         728   0.0602203   0.0600619 6.95138e-05
         729   0.0612105   0.0600635 6.94363e-05
         730   0.0610295   0.0600648 6.93538e-05
         731   0.0619917   0.0600674  6.9309e-05
         732   0.0632215   0.0600717 6.93481e-05
         733   0.0628215   0.0600755 6.93549e-05
         734   0.0635434   0.0600802 6.94211e-05
         735   0.0625587   0.0600836 6.94085e-05
         736   0.0626776   0.0600871 6.94036e-05
         737   0.0614803    0.060089 6.93352e-05
         738   0.0610571   0.0600903 6.92537e-05
         739    0.061488   0.0600922 6.91858e-05
         740   0.0604916   0.0600927 6.90944e-05
         741   0.0604185   0.0600932 6.90025e-05
         742   0.0604917   0.0600937 6.89116e-05
         743   0.0602896    0.060094 6.88194e-05
         744   0.0595347   0.0600932  6.8731e-05
         745   0.0603106   0.0600935 6.86394e-05
         746    0.060515   0.0600941 6.85497e-05
         747   0.0608837   0.0600951 6.84661e-05
         748   0.0621503   0.0600979 6.84296e-05
         749   0.0626215   0.0601013 6.84212e-05
         750   0.0638057   0.0601062  6.8508e-05
         751   0.0637831   0.0601111 6.85915e-05
         752   0.0643369   0.0601167 6.87301e-05
         753   0.0642243   0.0601222 6.88549e-05
         754   0.0640801   0.0601274 6.89634e-05
         755   0.0638998   0.0601324 6.90528e-05
         756   0.0619465   0.0601348 6.90032e-05
         757   0.0623018   0.0601377 6.89714e-05
         758   0.0617979   0.0601399 6.89152e-05
         759   0.0606795   0.0601406  6.8828e-05
         760   0.0613234   0.0601421 6.87551e-05
         761   0.0603356   0.0601424 6.86652e-05
         762   0.0601681   0.0601424 6.85751e-05
         763   0.0599054   0.0601421 6.84859e-05
         764   0.0603894   0.0601424  6.8397e-05
         765   0.0609529   0.0601435 6.83158e-05
         766   0.0605618    0.060144 6.82288e-05
         767    0.061454   0.0601458 6.81612e-05
         768   0.0615655   0.0601476 6.80975e-05
         769    0.062072   0.0601501  6.8055e-05
         770   0.0630696   0.0601539 6.80721e-05
         771   0.0631981   0.0601578 6.80982e-05
         772   0.0630744   0.0601616 6.81147e-05
         773   0.0635209    0.060166 6.81651e-05
         774   0.0626652   0.0601692 6.81535e-05
         775   0.0630191   0.0601729 6.81647e-05
         776   0.0632035   0.0601768 6.81886e-05
         777   0.0623712   0.0601796 6.81593e-05
         778   0.0635453   0.0601839 6.82089e-05
         779    0.063346    0.060188  6.8242e-05
         780   0.0619013   0.0601902 6.81898e-05
         781   0.0615903    0.060192 6.81261e-05
         782   0.0612689   0.0601934 6.80529e-05
         783   0.0608322   0.0601942 6.79709e-05
         784   0.0615388   0.0601959 6.79058e-05
         785   0.0623486   0.0601986 6.78746e-05
         786   0.0628015   0.0602019  6.7869e-05
         787   0.0633076   0.0602059 6.78974e-05
         788   0.0636853   0.0602103 6.79547e-05
         789   0.0623908   0.0602131 6.79247e-05
         790   0.0632833    0.060217 6.79498e-05
         791   0.0627958   0.0602202 6.79421e-05
         792   0.0624333    0.060223 6.79137e-05
         793   0.0626658   0.0602261 6.78979e-05
         794   0.0616292   0.0602279 6.78354e-05
         795   0.0623016   0.0602305 6.78002e-05
         796   0.0614221    0.060232 6.77316e-05
         797   0.0619253   0.0602341 6.76799e-05
         798   0.0618705   0.0602361 6.76261e-05
         799   0.0624297   0.0602389 6.75972e-05
         800   0.0623008   0.0602415 6.75618e-05
         801   0.0628104   0.0602447 6.75535e-05
         802   0.0632787   0.0602484 6.75752e-05
         803   0.0625457   0.0602513 6.75515e-05
         804    0.062831   0.0602545 6.75437e-05
         805   0.0619202   0.0602566 6.74915e-05
         806   0.0606167    0.060257 6.74092e-05
         807   0.0597704   0.0602564 6.73284e-05
         808   0.0600359   0.0602562 6.72456e-05
         809   0.0602388   0.0602561 6.71625e-05
         810   0.0598142   0.0602556 6.70818e-05
         811    0.059634   0.0602548 6.70034e-05
         812   0.0600978   0.0602546 6.69212e-05
         813   0.0603842   0.0602548 6.68391e-05
         814   0.0599152   0.0602544 6.67583e-05
         815   0.0598941   0.0602539 6.66778e-05
         816    0.061101    0.060255 6.66042e-05
         817   0.0606223   0.0602554 6.65242e-05
         818   0.0605503   0.0602558 6.64438e-05
         819   0.0608458   0.0602565 6.63666e-05
         820   0.0600968   0.0602563  6.6286e-05
         821   0.0600828   0.0602561 6.62056e-05
         822    0.060107   0.0602559 6.61253e-05
         823   0.0600346   0.0602556 6.60455e-05
         824   0.0599909   0.0602553 6.59661e-05
         825    0.059863   0.0602548 6.58878e-05
         826   0.0595167    0.060254 6.58141e-05
         827   0.0598214   0.0602534 6.57366e-05
         828   0.0602107   0.0602534 6.56573e-05
         829   0.0605509   0.0602537  6.5579e-05
         830   0.0612627    0.060255 6.55113e-05
         831   0.0606689   0.0602555 6.54344e-05
         832   0.0611706   0.0602566  6.5365e-05
         833   0.0609365   0.0602574 6.52916e-05
         834   0.0603267   0.0602575 6.52133e-05
         835   0.0599955   0.0602571  6.5136e-05
         836   0.0599338   0.0602568 6.50592e-05
         837   0.0600183   0.0602565 6.49821e-05
         838   0.0602337   0.0602564 6.49046e-05
         839    0.060058   0.0602562 6.48277e-05
         840   0.0605261   0.0602565 6.47513e-05
         841   0.0606796    0.060257 6.46762e-05
         842    0.059722   0.0602564 6.46026e-05
         843   0.0599419    0.060256  6.4527e-05
         844   0.0599239   0.0602556 6.44517e-05
         845   0.0597319    0.060255 6.43784e-05
         846   0.0607677   0.0602556 6.43052e-05
         847   0.0609886   0.0602565 6.42351e-05
         848   0.0618477   0.0602584 6.41868e-05
         849   0.0623759   0.0602608 6.41596e-05
         850   0.0631157   0.0602642  6.4172e-05
         851   0.0610698   0.0602652 6.41035e-05
         852   0.0634781   0.0602689 6.41391e-05
         853   0.0617288   0.0602706 6.40868e-05
         854   0.0616412   0.0602722 6.40318e-05
         855   0.0604337   0.0602724 6.39572e-05
         856   0.0604704   0.0602727 6.38829e-05
         857   0.0596107   0.0602719  6.3813e-05
         858     0.05969   0.0602712 6.37423e-05
         859   0.0594449   0.0602702 6.36753e-05
         860    0.059411   0.0602692 6.36091e-05
         861   0.0597571   0.0602687  6.3538e-05
         862   0.0598353   0.0602682 6.34663e-05
         863   0.0605622   0.0602685 6.33937e-05
         864   0.0604002   0.0602686 6.33205e-05
         865   0.0601318   0.0602685 6.32475e-05
         866   0.0601963   0.0602684 6.31745e-05
         867   0.0605889   0.0602688 6.31027e-05
         868   0.0607167   0.0602693 6.30321e-05
         869   0.0605574   0.0602696 6.29605e-05
         870   0.0616036   0.0602712 6.29068e-05
         871   0.0618137   0.0602729 6.28595e-05
         872   0.0615069   0.0602743 6.28033e-05
         873    0.061167   0.0602754 6.27397e-05
         874   0.0600139   0.0602751 6.26686e-05
         875   0.0599655   0.0602747  6.2598e-05
         876   0.0594894   0.0602738 6.25329e-05
         877   0.0587591   0.0602721 6.24855e-05
         878   0.0585805   0.0602702  6.2444e-05
         879   0.0582479   0.0602679 6.24154e-05
         880   0.0585596   0.0602659 6.23746e-05
         881   0.0585608    0.060264 6.23338e-05
         882   0.0592436   0.0602628 6.22739e-05
         883   0.0590372   0.0602614 6.22188e-05
         884    0.059936   0.0602611 6.21495e-05
         885   0.0600765   0.0602609 6.20797e-05
         886   0.0605787   0.0602612 6.20106e-05
         887   0.0603957   0.0602614 6.19409e-05
         888   0.0610702   0.0602623 6.18778e-05
         889   0.0610133   0.0602631  6.1814e-05
         890   0.0602671   0.0602631 6.17446e-05
         891   0.0620933   0.0602652 6.17094e-05
         892   0.0622566   0.0602674 6.16806e-05
         893   0.0611246   0.0602684  6.1619e-05
         894   0.0605324   0.0602687 6.15508e-05
         895   0.0602724   0.0602687  6.1482e-05
         896   0.0605399    0.060269 6.14141e-05
         897   0.0603165    0.060269 6.13457e-05
         898   0.0600338   0.0602688 6.12779e-05
         899   0.0601737   0.0602687 6.12099e-05
         900   0.0594324   0.0602677 6.11489e-05
         901   0.0598816   0.0602673 6.10825e-05
         902   0.0599825    0.060267 6.10156e-05
         903   0.0597984   0.0602665 6.09503e-05
         904   0.0606308   0.0602669 6.08842e-05
         905   0.0609378   0.0602676 6.08214e-05
         906   0.0609619   0.0602684 6.07591e-05
         907    0.060615   0.0602688 6.06933e-05
         908   0.0611474   0.0602697 6.06342e-05
         909   0.0595557   0.0602689 6.05726e-05
         910   0.0594874   0.0602681 6.05121e-05
         911   0.0595669   0.0602673 6.04506e-05
         912   0.0592603   0.0602662 6.03944e-05
         913   0.0590082   0.0602648  6.0344e-05
         914   0.0595421    0.060264 6.02831e-05
         915    0.060044   0.0602638 6.02177e-05
         916   0.0598285   0.0602633 6.01538e-05
         917   0.0601188   0.0602632 6.00885e-05
         918   0.0606843   0.0602636 6.00247e-05
         919   0.0607162   0.0602641 5.99615e-05
         920   0.0601604    0.060264 5.98964e-05
         921   0.0607639   0.0602646 5.98338e-05
         922   0.0610822   0.0602654 5.97755e-05
         923   0.0615396   0.0602668 5.97267e-05
         924   0.0612751   0.0602679  5.9672e-05
         925   0.0612553    0.060269  5.9617e-05
         926   0.0609491   0.0602697 5.95572e-05
         927    0.060463   0.0602699 5.94933e-05
         928   0.0599736   0.0602696   5.943e-05
         929    0.060521   0.0602699 5.93667e-05
         930   0.0594143    0.060269   5.931e-05
         931   0.0602676    0.060269 5.92463e-05
         932   0.0601482   0.0602688 5.91828e-05
         933   0.0595388    0.060268 5.91246e-05
         934   0.0594201   0.0602671 5.90682e-05
         935   0.0579452   0.0602646 5.90573e-05
         936   0.0587113    0.060263 5.90175e-05
         937   0.0583834    0.060261 5.89886e-05
         938   0.0581529   0.0602587 5.89685e-05
         939   0.0580931   0.0602564 5.89508e-05
         940    0.058488   0.0602545 5.89181e-05
         941   0.0576859   0.0602518 5.89186e-05
         942   0.0580882   0.0602495 5.89009e-05
         943   0.0583888   0.0602475 5.88714e-05
         944   0.0592926   0.0602465 5.88178e-05
         945   0.0593942   0.0602456 5.87624e-05
         946   0.0603242   0.0602457 5.87004e-05
         947   0.0615831   0.0602471 5.86554e-05
         948   0.0602579   0.0602471 5.85935e-05
         949   0.0618393   0.0602488 5.85558e-05
         950   0.0623014    0.060251  5.8534e-05
         951   0.0629363   0.0602538 5.85405e-05
         952   0.0627263   0.0602564 5.85366e-05
         953    0.062986   0.0602593 5.85452e-05
         954   0.0631353   0.0602623 5.85614e-05
         955    0.062866    0.060265 5.85635e-05
         956   0.0618257   0.0602666  5.8525e-05
         957   0.0601342   0.0602665  5.8464e-05
         958   0.0604306   0.0602667 5.84032e-05
         959   0.0604977   0.0602669 5.83428e-05
         960   0.0598519   0.0602665 5.82837e-05
         961   0.0591054   0.0602653 5.82355e-05
         962   0.0597284   0.0602647 5.81777e-05
         963   0.0595692    0.060264 5.81217e-05
         964   0.0592193   0.0602629 5.80716e-05
         965   0.0602928   0.0602629 5.80114e-05
         966   0.0609594   0.0602637 5.79558e-05
         967   0.0605134   0.0602639 5.78965e-05
         968   0.0611119   0.0602648 5.78433e-05
         969   0.0612597   0.0602658 5.77927e-05
         970   0.0613341   0.0602669 5.77436e-05
         971   0.0616271   0.0602683 5.77011e-05
         972   0.0612387   0.0602693 5.76504e-05
         973   0.0623388   0.0602714 5.76304e-05
         974   0.0614711   0.0602727 5.75844e-05
         975   0.0624078   0.0602749 5.75669e-05
         976   0.0623584    0.060277 5.75475e-05
         977   0.0631955     0.06028 5.75661e-05
         978   0.0641052   0.0602839 5.76399e-05
         979   0.0643664   0.0602881 5.77317e-05
         980   0.0646407   0.0602925 5.78434e-05
         981   0.0647599   0.0602971 5.79634e-05
         982   0.0642634   0.0603011 5.80449e-05
         983    0.064103    0.060305 5.81146e-05
         984   0.0627997   0.0603075 5.81108e-05
         985   0.0624121   0.0603096 5.80911e-05
         986   0.0612818   0.0603106 5.80406e-05
         987   0.0606745    0.060311 5.79829e-05
         988   0.0608081   0.0603115 5.79264e-05
         989   0.0602398   0.0603114 5.78679e-05
         990   0.0608992    0.060312 5.78125e-05
         991   0.0603905   0.0603121 5.77542e-05
         992   0.0600577   0.0603118 5.76965e-05
         993   0.0593775   0.0603109 5.76461e-05
         994   0.0588074   0.0603094  5.7608e-05
         995   0.0581015   0.0603072 5.75928e-05
         996   0.0586546   0.0603055 5.75589e-05
         997   0.0587713    0.060304 5.75217e-05
         998   0.0590238   0.0603027 5.74784e-05
         999   0.0586378    0.060301  5.7445e-05
        1000   0.0587816   0.0602995 5.74076e-05
        1001   0.0590034   0.0602982 5.73649e-05
        1002   0.0591699   0.0602971 5.73187e-05
        1003   0.0597352   0.0602965 5.72643e-05
        1004   0.0605285   0.0602968 5.72077e-05
        1005   0.0604105   0.0602969 5.71509e-05
        1006   0.0612961   0.0602979 5.71027e-05
        1007   0.0614435    0.060299 5.70573e-05
        1008   0.0618498   0.0603005 5.70215e-05
        1009   0.0619809   0.0603022 5.69893e-05
        1010   0.0615036   0.0603034 5.69453e-05
        1011   0.0631223   0.0603062 5.69571e-05
        1012   0.0619787   0.0603078 5.69248e-05
        1013   0.0619485   0.0603095 5.68917e-05
        1014   0.0620952   0.0603112 5.68628e-05
        1015   0.0619472   0.0603128 5.68296e-05
        1016   0.0617358   0.0603142  5.6791e-05
        1017   0.0623873   0.0603163 5.67717e-05
        1018   0.0622701   0.0603182 5.67484e-05
        1019   0.0619124   0.0603198 5.67142e-05
        1020   0.0619754   0.0603214 5.66818e-05
        1021   0.0621487   0.0603232 5.66546e-05
        1022   0.0623671   0.0603252 5.66344e-05
        1023   0.0615649   0.0603264  5.6592e-05
        1024   0.0622434   0.0603282 5.65677e-05
        1025   0.0624176   0.0603303 5.65493e-05
        1026   0.0615615   0.0603315 5.65069e-05
        1027   0.0622962   0.0603334 5.64842e-05
        1028   0.0616778   0.0603347 5.64444e-05
        1029   0.0622823   0.0603366 5.64213e-05
        1030   0.0621062   0.0603383 5.63927e-05
        1031   0.0626982   0.0603406 5.63844e-05
        1032   0.0636424   0.0603438 5.64205e-05
        1033   0.0631613   0.0603465 5.64317e-05
        1034   0.0624292   0.0603485 5.64131e-05
        1035   0.0624082   0.0603505 5.63937e-05
        1036   0.0623309   0.0603525 5.63716e-05
        1037   0.0623223   0.0603544 5.63493e-05
        1038   0.0616129   0.0603556  5.6308e-05
        1039   0.0618528    0.060357 5.62723e-05
        1040   0.0615372   0.0603581 5.62296e-05
        1041   0.0615826   0.0603593 5.61879e-05
        1042   0.0612923   0.0603602 5.61411e-05
        1043   0.0614753   0.0603613 5.60974e-05
        1044   0.0617105   0.0603626 5.60586e-05
        1045   0.0605212   0.0603627 5.60051e-05
        1046   0.0608545   0.0603632 5.59536e-05
        1047   0.0599656   0.0603628 5.59014e-05
        1048   0.0606942   0.0603631  5.5849e-05
        1049   0.0606284   0.0603634 5.57963e-05
        1050   0.0609978    0.060364 5.57464e-05
        1051   0.0605037   0.0603641 5.56936e-05
        1052   0.0599674   0.0603637 5.56419e-05
        1053   0.0601384   0.0603635 5.55895e-05
        1054    0.060089   0.0603633 5.55373e-05
        1055   0.0593439   0.0603623 5.54931e-05
        1056   0.0596591   0.0603616 5.54445e-05
        1057   0.0590387   0.0603604 5.54062e-05
        1058   0.0601623   0.0603602 5.53542e-05
        1059   0.0600334   0.0603599 5.53028e-05
        1060   0.0604605     0.06036 5.52507e-05
        1061   0.0614098    0.060361 5.52074e-05
        1062   0.0611642   0.0603617 5.51606e-05
        1063   0.0611105   0.0603624 5.51132e-05
        1064   0.0601325   0.0603622 5.50619e-05
        1065   0.0608995   0.0603627 5.50125e-05
        1066   0.0598924   0.0603623 5.49626e-05
        1067   0.0598103   0.0603618 5.49136e-05
        1068   0.0601804   0.0603616 5.48624e-05
        1069   0.0604386   0.0603617 5.48111e-05
        1070   0.0605787   0.0603619 5.47603e-05
        1071    0.060781   0.0603623 5.47106e-05
        1072   0.0612933   0.0603631 5.46664e-05
        1073   0.0601621   0.0603629 5.46158e-05
        1074   0.0602037   0.0603628 5.45651e-05
        1075   0.0593384   0.0603618 5.45227e-05
        1076   0.0586623   0.0603603 5.44949e-05
        1077   0.0585912   0.0603586 5.44691e-05
        1078   0.0584052   0.0603568 5.44487e-05
        1079   0.0598691   0.0603564 5.44001e-05
        1080   0.0600371   0.0603561 5.43505e-05
        1081   0.0612578   0.0603569 5.43066e-05
        1082   0.0609587   0.0603574 5.42593e-05
        1083   0.0608762   0.0603579 5.42113e-05
        1084   0.0608501   0.0603584 5.41632e-05
        1085   0.0601457   0.0603582 5.41136e-05
        1086   0.0604567   0.0603583 5.40639e-05
        1087   0.0618406   0.0603596 5.40313e-05
        1088   0.0611659   0.0603604 5.39867e-05
        1089   0.0602228   0.0603603 5.39373e-05
        1090   0.0609523   0.0603608 5.38906e-05
        1091   0.0606806   0.0603611  5.3842e-05
        1092   0.0601001   0.0603609 5.37932e-05
        1093   0.0603273   0.0603608  5.3744e-05
        1094   0.0600821   0.0603606 5.36955e-05
        1095   0.0597127     0.06036 5.36497e-05
        1096   0.0597663   0.0603594 5.36035e-05
        1097   0.0596907   0.0603588 5.35581e-05
        1098   0.0586704   0.0603573 5.35314e-05
        1099   0.0595389   0.0603565 5.34878e-05
        1100   0.0591672   0.0603555 5.34501e-05
        1101   0.0591563   0.0603544 5.34127e-05
        1102   0.0595736   0.0603537 5.33689e-05
        1103   0.0597929   0.0603532  5.3323e-05
        1104   0.0602591   0.0603531 5.32747e-05
        1105   0.0603994   0.0603531 5.32265e-05
        1106   0.0599946   0.0603528 5.31794e-05
        1107   0.0602168   0.0603527 5.31315e-05
        1108   0.0605485   0.0603528 5.30838e-05
        1109   0.0604798    0.060353 5.30361e-05
        1110   0.0603429   0.0603529 5.29883e-05
        1111   0.0607581   0.0603533 5.29419e-05
        1112   0.0601645   0.0603531 5.28945e-05
        1113   0.0606844   0.0603534 5.28479e-05
        1114   0.0611042   0.0603541 5.28047e-05
        1115   0.0615311   0.0603552 5.27679e-05
        1116   0.0614037   0.0603561  5.2729e-05
        1117   0.0619213   0.0603575 5.27004e-05
        1118   0.0624675   0.0603594  5.2687e-05
        1119   0.0623675   0.0603612 5.26705e-05
        1120   0.0628416   0.0603634   5.267e-05
        1121   0.0625419   0.0603653 5.26589e-05
        1122   0.0622089    0.060367 5.26376e-05
        1123    0.062113   0.0603685 5.26136e-05
        1124   0.0620567     0.06037 5.25883e-05
        1125   0.0614373    0.060371 5.25501e-05
        1126    0.061851   0.0603723 5.25199e-05
        1127   0.0613912   0.0603732  5.2481e-05
        1128   0.0612572    0.060374 5.24404e-05
        1129   0.0621085   0.0603755 5.24164e-05
        1130     0.06265   0.0603775 5.24087e-05
        1131   0.0617318   0.0603787  5.2376e-05
        1132   0.0630213   0.0603811 5.23817e-05
        1133   0.0630402   0.0603834  5.2388e-05
        1134   0.0634726   0.0603862 5.24126e-05
        1135   0.0640246   0.0603894 5.24644e-05
        1136   0.0648599   0.0603933 5.25656e-05
        1137   0.0657419    0.060398 5.27294e-05
        1138   0.0660636    0.060403 5.29176e-05
        1139   0.0656587   0.0604076 5.30719e-05
        1140   0.0649102   0.0604115 5.31721e-05
        1141   0.0646228   0.0604152 5.32535e-05
        1142   0.0641095   0.0604185  5.3305e-05
        1143   0.0643003   0.0604219 5.33665e-05
        1144   0.0638911   0.0604249 5.34059e-05
        1145   0.0636855   0.0604277 5.34351e-05
        1146   0.0644564   0.0604313  5.3504e-05
        1147   0.0637742   0.0604342 5.35367e-05
        1148   0.0636821    0.060437 5.35648e-05
        1149   0.0638775     0.06044 5.36018e-05
        1150   0.0636362   0.0604428 5.36272e-05
        1151   0.0631686   0.0604451 5.36328e-05
        1152   0.0621736   0.0604466 5.36073e-05
        1153   0.0602245   0.0604465 5.35611e-05
        1154   0.0626617   0.0604484 5.35491e-05
        1155   0.0612538   0.0604491 5.35073e-05
        1156    0.061644   0.0604501  5.3471e-05
        1157   0.0612311   0.0604508  5.3429e-05
        1158   0.0611047   0.0604513 5.33859e-05
        1159    0.062138   0.0604528 5.33596e-05
        1160    0.061282   0.0604535 5.33184e-05
        1161   0.0625559   0.0604553 5.33032e-05
        1162   0.0621546   0.0604568 5.32774e-05
        1163   0.0621306   0.0604582  5.3251e-05
        1164   0.0619147   0.0604595   5.322e-05
        1165   0.0624602   0.0604612  5.3202e-05
        1166   0.0624231   0.0604629  5.3183e-05
        1167    0.062862   0.0604649 5.31771e-05
        1168   0.0632561   0.0604673 5.31853e-05
        1169   0.0625853   0.0604691 5.31706e-05
        1170   0.0623007   0.0604707 5.31482e-05
        1171   0.0615051   0.0604716 5.31102e-05
        1172   0.0607095   0.0604718 5.30652e-05
        1173   0.0613509   0.0604725 5.30253e-05
        1174   0.0611511   0.0604731 5.29833e-05
        1175   0.0616263   0.0604741 5.29473e-05
        1176    0.060765   0.0604743 5.29028e-05
        1177   0.0615877   0.0604753 5.28663e-05
        1178   0.0610139   0.0604757 5.28234e-05
        1179   0.0607091   0.0604759  5.2779e-05
        1180   0.0601566   0.0604757  5.2735e-05
        1181   0.0599577   0.0604752 5.26921e-05
        1182   0.0595056   0.0604744  5.2654e-05
        1183    0.060221   0.0604742 5.26099e-05
        1184   0.0605727   0.0604743 5.25655e-05
        1185   0.0617576   0.0604754 5.25323e-05
        1186   0.0620403   0.0604767 5.25046e-05
        1187   0.0618387   0.0604778 5.24729e-05
        1188   0.0628616   0.0604798 5.24671e-05
        1189   0.0609512   0.0604802 5.24244e-05
        1190   0.0617083   0.0604813 5.23905e-05
        1191   0.0613415    0.060482 5.23515e-05
        1192   0.0621404   0.0604834 5.23261e-05
        1193   0.0622093   0.0604848 5.23022e-05
        1194   0.0620607   0.0604861 5.22751e-05
        1195   0.0624351   0.0604878 5.22568e-05
        1196   0.0626988   0.0604896 5.22458e-05
        1197   0.0628256   0.0604916 5.22386e-05
        1198   0.0631166   0.0604938 5.22409e-05
        1199    0.062903   0.0604958 5.22359e-05
        1200   0.0631866    0.060498 5.22405e-05
        1201   0.0627593   0.0604999 5.22309e-05
        1202   0.0617491   0.0605009 5.21978e-05
        1203   0.0616754   0.0605019 5.21636e-05
        1204   0.0613717   0.0605026 5.21252e-05
        1205   0.0613012   0.0605033 5.20862e-05
        1206   0.0612063   0.0605039 5.20463e-05
        1207    0.061782   0.0605049 5.20139e-05
        1208   0.0618893   0.0605061 5.19835e-05
        1209   0.0614517   0.0605069 5.19464e-05
        1210   0.0622818   0.0605083 5.19241e-05
        1211   0.0620408   0.0605096 5.18967e-05
        1212   0.0620616   0.0605109 5.18697e-05
        1213    0.061738   0.0605119 5.18368e-05
        1214   0.0610356   0.0605123 5.17959e-05
        1215   0.0606625   0.0605125 5.17534e-05
        1216    0.061113   0.0605129 5.17132e-05
        1217   0.0611662   0.0605135 5.16735e-05
        1218   0.0609346   0.0605138 5.16322e-05
        1219   0.0619096    0.060515 5.16025e-05
        1220    0.062014   0.0605162 5.15749e-05
        1221   0.0616467   0.0605171 5.15409e-05
        1222   0.0614676   0.0605179 5.15046e-05
        1223   0.0615337   0.0605187 5.14692e-05
        1224   0.0615391   0.0605196 5.14339e-05
        1225   0.0618167   0.0605206 5.14028e-05
        1226   0.0608365   0.0605209 5.13615e-05
        1227   0.0623236   0.0605224 5.13407e-05
        1228   0.0621885   0.0605237 5.13168e-05
        1229   0.0612863   0.0605243 5.12788e-05
        1230   0.0617554   0.0605253 5.12469e-05
        1231   0.0616012   0.0605262 5.12127e-05
        1232   0.0596224   0.0605255 5.11764e-05
        1233   0.0600243   0.0605251 5.11365e-05
        1234   0.0597866   0.0605245 5.10986e-05
        1235   0.0599701    0.060524 5.10592e-05
        1236   0.0601778   0.0605237 5.10186e-05
        1237   0.0594844   0.0605229 5.09843e-05
        1238   0.0598118   0.0605223 5.09463e-05
        1239   0.0601335    0.060522 5.09062e-05
        1240   0.0595763   0.0605213 5.08709e-05
