#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1946   -0.413448   -0.394237  0.00110748
        1947   -0.431141   -0.394256  0.00110707
        1948   -0.406036   -0.394262  0.00110652
        1949   -0.428067    -0.39428  0.00110609
        1950   -0.431978   -0.394299  0.00110569
        1951   -0.438657   -0.394322  0.00110536
        1952   -0.436904   -0.394344  0.00110501
        1953   -0.415111   -0.394354  0.00110449
        1954   -0.451402   -0.394383  0.00110431
        1955   -0.416006   -0.394394  0.00110381
        1956      -0.458   -0.394427  0.00110372
        1957   -0.432415   -0.394446  0.00110333
        1958   -0.452654   -0.394476  0.00110316
        1959   -0.445329   -0.394502  0.00110291
        1960   -0.438364   -0.394524  0.00110257
        1961   -0.416529   -0.394536  0.00110207
        1962   -0.365316   -0.394521   0.0011016
        1963   -0.403555   -0.394525  0.00110105
        1964   -0.381318   -0.394519  0.00110051
        1965   -0.396541    -0.39452  0.00109995
        1966    -0.37126   -0.394508  0.00109946
        1967   -0.389178   -0.394505   0.0010989
        1968   -0.385185     -0.3945  0.00109835
        1969   -0.384502   -0.394495  0.00109781
        1970   -0.372951   -0.394484   0.0010973
        1971   -0.389281   -0.394482  0.00109675
        1972   -0.401196   -0.394485   0.0010962
        1973   -0.443617    -0.39451  0.00109593
        1974   -0.456903   -0.394542  0.00109583
        1975   -0.462428   -0.394576  0.00109581
        1976   -0.436064   -0.394597  0.00109546
        1977   -0.463048   -0.394632  0.00109545
        1978   -0.443641   -0.394656  0.00109518
        1979   -0.437902   -0.394678  0.00109484
        1980   -0.436234   -0.394699  0.00109449
        1981   -0.429359   -0.394717  0.00109408
        1982   -0.419483   -0.394729   0.0010936
        1983   -0.419882   -0.394742  0.00109312
        1984   -0.430156    -0.39476  0.00109271
        1985   -0.420319   -0.394773  0.00109224
        1986   -0.414618   -0.394783  0.00109173
        1987   -0.437658   -0.394804   0.0010914
        1988   -0.416556   -0.394815   0.0010909
        1989   -0.420929   -0.394828  0.00109044
        1990   -0.426122   -0.394844     0.00109
        1991   -0.401626   -0.394847  0.00108946
        1992   -0.381473   -0.394841  0.00108893
        1993   -0.381045   -0.394834  0.00108841
        1994   -0.390507   -0.394832  0.00108786
        1995   -0.388184   -0.394828  0.00108732
        1996   -0.409327   -0.394836   0.0010868
        1997   -0.425036   -0.394851  0.00108636
        1998   -0.365219   -0.394836  0.00108592
        1999   -0.367056   -0.394822  0.00108547
        2000   -0.337945   -0.394794   0.0010853
