#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1442     1.80113     1.81628  0.00136116
        1443     1.78758     1.81626  0.00136036
        1444     1.78552     1.81624  0.00135959
        1445      1.7753     1.81621  0.00135894
        1446     1.80523      1.8162  0.00135802
        1447     1.83843     1.81622  0.00135717
        1448     1.86328     1.81625  0.00135662
        1449     1.89514     1.81631  0.00135678
        1450     1.89564     1.81636  0.00135694
        1451     1.88467     1.81641  0.00135683
        1452     1.85758     1.81644  0.00135619
        1453     1.85587     1.81646  0.00135553
        1454      1.8407     1.81648   0.0013547
        1455     1.81197     1.81648  0.00135377
        1456       1.828     1.81649  0.00135286
        1457     1.80869     1.81648  0.00135194
        1458     1.82421     1.81649  0.00135103
        1459      1.8308     1.81649  0.00135014
        1460     1.79864     1.81648  0.00134927
        1461     1.81312     1.81648  0.00134835
        1462     1.80409     1.81647  0.00134745
        1463     1.80489     1.81646  0.00134655
        1464     1.77995     1.81644  0.00134586
        1465     1.84022     1.81646  0.00134504
        1466     1.83474     1.81647  0.00134418
        1467     1.84252     1.81649  0.00134338
        1468     1.85699     1.81651  0.00134275
        1469      1.8487     1.81653  0.00134202
        1470      1.8593     1.81656  0.00134142
        1471     1.85709     1.81659  0.00134079
        1472     1.83208      1.8166  0.00133992
        1473     1.81707      1.8166  0.00133901
        1474     1.82615     1.81661  0.00133812
        1475     1.81984     1.81661  0.00133721
        1476     1.81822     1.81661  0.00133631
        1477     1.83295     1.81662  0.00133545
        1478     1.80811     1.81662  0.00133456
        1479     1.82153     1.81662  0.00133366
        1480     1.82899     1.81663  0.00133278
        1481     1.82419     1.81663  0.00133189
        1482     1.81579     1.81663  0.00133099
        1483     1.83438     1.81665  0.00133015
        1484     1.81023     1.81664  0.00132926
        1485     1.81651     1.81664  0.00132837
        1486     1.81637     1.81664  0.00132747
        1487     1.80149     1.81663  0.00132662
        1488     1.81907     1.81663  0.00132573
        1489     1.81232     1.81663  0.00132484
        1490     1.82936     1.81664  0.00132398
        1491     1.80715     1.81663  0.00132311
        1492     1.84003     1.81665  0.00132231
        1493     1.81717     1.81665  0.00132143
        1494     1.82875     1.81666  0.00132057
        1495     1.83795     1.81667  0.00131976
        1496     1.83062     1.81668  0.00131891
        1497     1.83523     1.81669  0.00131809
        1498     1.82401      1.8167  0.00131722
        1499     1.83782     1.81671  0.00131642
        1500     1.81253     1.81671  0.00131554
        1501      1.8285     1.81672  0.00131469
        1502     1.81884     1.81672  0.00131381
        1503     1.80886     1.81671  0.00131295
        1504     1.83698     1.81673  0.00131215
        1505     1.83913     1.81674  0.00131136
        1506       1.858     1.81677  0.00131077
        1507     1.83269     1.81678  0.00130995
        1508     1.85153      1.8168  0.00130928
        1509     1.84245     1.81682  0.00130852
        1510     1.83617     1.81683  0.00130772
        1511      1.8254     1.81684  0.00130687
        1512     1.83469     1.81685  0.00130605
        1513     1.81381     1.81685  0.00130519
        1514     1.81467     1.81685  0.00130433
        1515     1.81744     1.81685  0.00130347
        1516     1.81534     1.81684  0.00130261
        1517     1.83985     1.81686  0.00130184
        1518     1.84427     1.81688  0.00130111
        1519     1.81884     1.81688  0.00130025
        1520     1.80038     1.81687  0.00129944
        1521     1.77222     1.81684  0.00129892
        1522     1.75635      1.8168  0.00129867
        1523      1.7389     1.81675  0.00129883
        1524     1.74332      1.8167  0.00129887
        1525      1.7428     1.81665  0.00129892
        1526     1.80284     1.81664   0.0012981
        1527     1.79368     1.81663  0.00129734
        1528     1.80961     1.81662   0.0012965
        1529     1.82335     1.81663  0.00129566
        1530     1.80674     1.81662  0.00129483
        1531     1.81979     1.81662  0.00129398
        1532     1.81303     1.81662  0.00129314
        1533     1.78654      1.8166  0.00129245
        1534     1.76469     1.81657  0.00129205
        1535     1.74547     1.81652  0.00129203
        1536     1.74819     1.81648  0.00129196
        1537     1.73971     1.81643  0.00129208
        1538     1.75096     1.81638  0.00129194
        1539     1.76828     1.81635  0.00129148
        1540     1.78459     1.81633  0.00129081
        1541     1.77694     1.81631  0.00129022
        1542     1.81087      1.8163  0.00128939
        1543     1.80187     1.81629  0.00128859
        1544     1.84184     1.81631  0.00128786
        1545     1.83434     1.81632  0.00128708
        1546     1.85345     1.81635  0.00128647
        1547     1.83564     1.81636   0.0012857
        1548     1.84867     1.81638  0.00128504
        1549     1.85993     1.81641  0.00128452
        1550     1.87091     1.81644  0.00128417
        1551     1.86004     1.81647  0.00128365
        1552     1.87974     1.81651  0.00128347
        1553     1.87264     1.81655  0.00128315
        1554     1.87215     1.81658  0.00128283
        1555     1.86135     1.81661  0.00128232
        1556     1.87392     1.81665  0.00128203
        1557     1.83822     1.81666  0.00128128
        1558     1.84978     1.81668  0.00128063
        1559     1.85271     1.81671  0.00128002
        1560     1.84735     1.81673  0.00127935
        1561     1.86406     1.81676  0.00127889
        1562     1.86127     1.81679  0.00127839
        1563     1.88319     1.81683  0.00127828
        1564     1.89085     1.81688  0.00127834
        1565       1.917     1.81694  0.00127912
        1566     1.93752     1.81702  0.00128062
        1567     1.90642     1.81707  0.00128107
        1568     1.92298     1.81714  0.00128203
        1569      1.8918     1.81719   0.0012821
        1570     1.86112     1.81722  0.00128159
        1571     1.80451     1.81721   0.0012808
        1572     1.81132      1.8172  0.00127999
        1573     1.79206     1.81719  0.00127927
        1574      1.7826     1.81717  0.00127865
        1575     1.78475     1.81715    0.001278
        1576     1.81119     1.81714   0.0012772
        1577      1.8082     1.81714   0.0012764
        1578     1.83775     1.81715  0.00127566
        1579     1.84123     1.81716  0.00127494
        1580     1.79959     1.81715  0.00127418
        1581     1.87456     1.81719   0.0012739
        1582      1.8694     1.81722  0.00127352
        1583     1.84672     1.81724  0.00127285
        1584     1.80953     1.81724  0.00127206
        1585     1.83647     1.81725  0.00127131
        1586     1.83302     1.81726  0.00127055
        1587     1.85175     1.81728  0.00126993
        1588     1.85537      1.8173  0.00126936
        1589     1.86308     1.81733  0.00126889
        1590      1.8638     1.81736  0.00126843
        1591     1.87007      1.8174  0.00126806
        1592     1.86554     1.81743  0.00126763
        1593     1.86757     1.81746  0.00126722
        1594     1.84243     1.81747  0.00126652
        1595     1.82675     1.81748  0.00126574
        1596     1.80649     1.81747  0.00126497
        1597     1.80052     1.81746  0.00126422
        1598     1.82429     1.81747  0.00126344
        1599     1.83122     1.81747  0.00126268
        1600     1.82974     1.81748  0.00126191
        1601     1.82034     1.81748  0.00126112
        1602     1.82168     1.81749  0.00126034
        1603     1.80267     1.81748  0.00125959
        1604      1.8021     1.81747  0.00125884
        1605     1.79125     1.81745  0.00125816
        1606     1.79211     1.81744  0.00125747
        1607     1.78687     1.81742  0.00125684
        1608     1.79422      1.8174  0.00125614
        1609     1.84045     1.81742  0.00125544
        1610     1.84331     1.81743  0.00125476
        1611     1.84646     1.81745  0.00125411
        1612      1.8445     1.81747  0.00125345
        1613     1.83895     1.81748  0.00125274
        1614     1.80683     1.81747  0.00125198
        1615     1.80759     1.81747  0.00125122
        1616      1.8127     1.81746  0.00125045
        1617      1.8132     1.81746  0.00124968
        1618     1.82914     1.81747  0.00124893
        1619       1.858     1.81749  0.00124841
        1620     1.84563     1.81751  0.00124776
        1621     1.82021     1.81751  0.00124699
        1622     1.84693     1.81753  0.00124635
        1623     1.81341     1.81753  0.00124559
        1624     1.81042     1.81752  0.00124483
        1625     1.81256     1.81752  0.00124406
        1626     1.80457     1.81751  0.00124332
        1627     1.81553     1.81751  0.00124256
        1628     1.81804     1.81751   0.0012418
        1629     1.83414     1.81752  0.00124108
        1630     1.85334     1.81754  0.00124051
        1631     1.86204     1.81757  0.00124005
        1632     1.85173     1.81759  0.00123947
        1633     1.86812     1.81762  0.00123909
        1634      1.8693     1.81766  0.00123874
        1635     1.86081     1.81768  0.00123826
        1636     1.83398     1.81769  0.00123755
        1637     1.82075     1.81769  0.00123679
        1638         1.8     1.81768  0.00123608
        1639     1.81761     1.81768  0.00123533
        1640     1.81326     1.81768  0.00123458
        1641      1.8159     1.81768  0.00123383
        1642     1.82143     1.81768  0.00123308
        1643     1.83308     1.81769  0.00123236
        1644     1.81477     1.81769  0.00123161
        1645     1.83759      1.8177  0.00123093
        1646      1.8063     1.81769   0.0012302
        1647     1.85943     1.81772  0.00122971
        1648     1.88615     1.81776  0.00122967
        1649     1.84859     1.81778  0.00122906
        1650     1.87904     1.81782  0.00122888
        1651     1.85783     1.81784  0.00122837
        1652     1.86259     1.81787  0.00122793
        1653     1.84736     1.81789  0.00122731
        1654     1.85292     1.81791  0.00122676
        1655     1.86079     1.81793  0.00122629
        1656      1.8466     1.81795  0.00122567
        1657     1.84718     1.81797  0.00122506
        1658     1.85867     1.81799  0.00122456
        1659     1.81701     1.81799  0.00122383
        1660     1.87013     1.81802  0.00122349
        1661      1.8588     1.81805    0.001223
        1662     1.88498     1.81809  0.00122293
        1663     1.87691     1.81812   0.0012227
        1664        1.88     1.81816  0.00122253
        1665     1.83293     1.81817  0.00122183
        1666     1.83516     1.81818  0.00122114
        1667     1.82439     1.81818  0.00122041
        1668     1.77254     1.81816  0.00121999
        1669     1.80389     1.81815  0.00121929
        1670     1.80015     1.81814  0.00121861
        1671     1.81076     1.81813  0.00121789
        1672     1.80868     1.81813  0.00121717
        1673     1.82998     1.81813  0.00121646
        1674     1.78489     1.81811   0.0012159
        1675     1.82957     1.81812  0.00121519
        1676     1.78859      1.8181  0.00121459
        1677     1.81978      1.8181  0.00121387
        1678     1.79866     1.81809   0.0012132
        1679     1.82594      1.8181  0.00121249
        1680     1.78806     1.81808   0.0012119
        1681     1.77228     1.81805  0.00121148
        1682     1.76909     1.81802  0.00121111
        1683     1.74529     1.81798  0.00121116
        1684     1.75276     1.81794  0.00121106
        1685     1.75881     1.81791  0.00121085
        1686     1.76072     1.81787  0.00121061
        1687     1.78156     1.81785  0.00121008
        1688     1.79267     1.81784  0.00120946
        1689     1.82011     1.81784  0.00120874
        1690     1.82709     1.81784  0.00120804
        1691     1.78626     1.81782  0.00120747
        1692     1.84824     1.81784  0.00120689
        1693     1.85347     1.81786  0.00120636
        1694     1.82622     1.81787  0.00120566
        1695     1.81005     1.81786  0.00120496
        1696     1.81302     1.81786  0.00120425
        1697      1.7865     1.81784  0.00120368
        1698     1.76664     1.81781  0.00120335
        1699     1.76473     1.81778  0.00120305
        1700     1.76517     1.81775  0.00120274
        1701     1.73835      1.8177  0.00120294
        1702     1.77068     1.81768  0.00120255
        1703     1.76014     1.81764  0.00120232
        1704     1.75706     1.81761  0.00120214
        1705      1.7624     1.81757  0.00120187
        1706     1.74287     1.81753  0.00120196
        1707     1.75174     1.81749  0.00120187
        1708     1.76175     1.81746  0.00120161
        1709     1.76541     1.81743   0.0012013
        1710     1.77607      1.8174  0.00120084
        1711     1.77428     1.81738   0.0012004
        1712     1.72065     1.81732  0.00120103
        1713     1.76601     1.81729   0.0012007
        1714     1.74312     1.81725  0.00120078
        1715     1.74118      1.8172   0.0012009
        1716     1.74092     1.81716  0.00120102
        1717     1.75053     1.81712  0.00120095
        1718     1.77914      1.8171  0.00120045
        1719     1.81066      1.8171  0.00119976
        1720     1.80429     1.81709  0.00119909
        1721     1.79498     1.81708  0.00119846
        1722      1.8202     1.81708  0.00119776
        1723     1.80704     1.81707  0.00119708
        1724      1.8601      1.8171  0.00119665
        1725      1.8687     1.81713  0.00119633
        1726      1.9009     1.81717  0.00119662
        1727     1.87868     1.81721  0.00119646
        1728     1.86877     1.81724  0.00119614
        1729     1.88117     1.81728  0.00119601
        1730      1.8409     1.81729   0.0011954
        1731      1.8445     1.81731  0.00119481
        1732     1.84362     1.81732  0.00119422
        1733      1.8218     1.81732  0.00119353
        1734     1.82249     1.81733  0.00119285
        1735     1.80627     1.81732  0.00119218
        1736     1.79817     1.81731  0.00119154
        1737     1.79456      1.8173  0.00119093
        1738     1.79356     1.81728  0.00119032
        1739     1.76811     1.81725  0.00118997
        1740      1.7551     1.81722  0.00118983
        1741     1.74317     1.81718   0.0011899
        1742     1.73342     1.81713  0.00119019
        1743     1.72145     1.81707  0.00119077
        1744     1.71509     1.81702  0.00119153
        1745     1.70339     1.81695  0.00119262
        1746     1.70795     1.81689  0.00119357
        1747     1.71776     1.81683  0.00119424
        1748     1.72131     1.81678   0.0011948
        1749     1.74075     1.81673  0.00119491
        1750     1.76624      1.8167  0.00119457
        1751     1.78389     1.81669  0.00119404
        1752     1.76959     1.81666  0.00119366
        1753     1.79299     1.81664  0.00119306
        1754     1.79469     1.81663  0.00119244
        1755     1.78632     1.81662  0.00119189
        1756     1.80906     1.81661  0.00119122
        1757      1.8058      1.8166  0.00119055
        1758     1.79291     1.81659  0.00118995
        1759     1.81157     1.81659  0.00118928
        1760     1.78208     1.81657  0.00118877
        1761     1.79918     1.81656  0.00118813
        1762     1.78157     1.81654  0.00118762
        1763     1.76663     1.81651  0.00118729
        1764     1.77532     1.81649  0.00118684
        1765     1.76955     1.81646  0.00118647
        1766     1.77143     1.81644  0.00118607
        1767     1.78656     1.81642  0.00118552
        1768     1.75935     1.81639  0.00118529
        1769     1.80938     1.81638  0.00118463
        1770     1.77835     1.81636  0.00118415
        1771     1.80578     1.81635   0.0011835
        1772     1.81215     1.81635  0.00118283
        1773     1.80351     1.81635  0.00118219
        1774     1.83544     1.81636  0.00118157
        1775     1.83617     1.81637  0.00118096
        1776     1.81951     1.81637  0.00118029
        1777     1.84314     1.81638  0.00117973
        1778     1.83165     1.81639  0.00117909
        1779     1.79934     1.81638  0.00117847
        1780     1.81062     1.81638  0.00117781
        1781     1.76449     1.81635  0.00117751
        1782     1.77089     1.81632  0.00117713
        1783     1.76226     1.81629  0.00117686
        1784     1.73529     1.81625  0.00117707
        1785     1.74832     1.81621  0.00117703
        1786     1.73569     1.81617  0.00117723
        1787      1.7348     1.81612  0.00117745
        1788     1.76108     1.81609   0.0011772
        1789     1.75606     1.81606  0.00117702
        1790     1.75916     1.81602  0.00117679
        1791      1.7794       1.816  0.00117631
        1792     1.77492     1.81598  0.00117588
        1793     1.77427     1.81596  0.00117545
        1794     1.78637     1.81594  0.00117491
        1795     1.80867     1.81594  0.00117426
        1796     1.82366     1.81594  0.00117362
        1797     1.85053     1.81596  0.00117312
        1798     1.88329       1.816  0.00117307
        1799     1.88295     1.81604  0.00117301
        1800      1.8698     1.81607  0.00117273
        1801     1.86592     1.81609  0.00117241
        1802     1.81834     1.81609  0.00117176
        1803     1.82043      1.8161  0.00117111
        1804     1.82471      1.8161  0.00117047
        1805     1.80355     1.81609  0.00116984
        1806      1.7997     1.81609  0.00116923
        1807     1.82107     1.81609  0.00116859
        1808     1.82258     1.81609  0.00116795
        1809      1.8208     1.81609  0.00116731
        1810     1.81623     1.81609  0.00116666
        1811     1.83452      1.8161  0.00116606
        1812      1.8026      1.8161  0.00116544
        1813      1.8284      1.8161  0.00116482
        1814     1.81057      1.8161  0.00116418
        1815     1.83388     1.81611  0.00116358
        1816     1.85227     1.81613  0.00116311
        1817     1.84246     1.81615  0.00116256
        1818     1.84312     1.81616  0.00116201
        1819     1.85307     1.81618  0.00116155
        1820     1.83626     1.81619  0.00116097
        1821     1.82461      1.8162  0.00116034
        1822     1.81272     1.81619   0.0011597
        1823     1.81011     1.81619  0.00115907
        1824     1.81022     1.81619  0.00115844
        1825     1.79536     1.81618  0.00115786
        1826     1.78294     1.81616  0.00115737
        1827     1.78396     1.81614  0.00115687
        1828     1.75798     1.81611  0.00115668
        1829     1.75494     1.81607  0.00115653
        1830     1.77039     1.81605  0.00115616
        1831     1.75132     1.81601  0.00115607
        1832     1.77129     1.81599   0.0011557
        1833     1.74602     1.81595   0.0011557
        1834     1.76305     1.81592  0.00115543
        1835     1.76716      1.8159  0.00115511
        1836     1.78132     1.81588  0.00115463
        1837     1.78037     1.81586  0.00115416
        1838     1.79934     1.81585  0.00115357
        1839     1.82296     1.81585  0.00115295
        1840     1.80995     1.81585  0.00115233
        1841     1.80533     1.81584  0.00115172
        1842      1.8189     1.81585  0.00115109
        1843     1.83994     1.81586  0.00115054
        1844     1.83328     1.81587  0.00114996
        1845     1.83839     1.81588   0.0011494
        1846     1.82976     1.81589   0.0011488
        1847     1.85367     1.81591  0.00114836
        1848     1.82252     1.81591  0.00114774
        1849     1.86686     1.81594  0.00114745
        1850     1.84258     1.81595  0.00114692
        1851     1.84781     1.81597  0.00114643
        1852      1.8493     1.81599  0.00114596
        1853     1.81545     1.81599  0.00114534
        1854     1.79078     1.81598   0.0011448
        1855      1.7855     1.81596   0.0011443
        1856     1.77765     1.81594  0.00114387
        1857      1.7634     1.81591   0.0011436
        1858      1.7827     1.81589  0.00114313
        1859     1.79131     1.81588  0.00114259
        1860     1.81525     1.81588  0.00114198
        1861     1.80593     1.81587  0.00114137
        1862     1.80891     1.81587  0.00114077
        1863      1.7777     1.81585  0.00114034
        1864     1.77647     1.81583  0.00113992
        1865     1.77912     1.81581  0.00113948
        1866     1.79426      1.8158  0.00113893
        1867     1.79157     1.81578  0.00113839
        1868     1.79884     1.81577  0.00113782
        1869     1.79813     1.81577  0.00113725
        1870     1.76984     1.81574  0.00113691
        1871      1.7684     1.81572  0.00113658
        1872     1.74777     1.81568  0.00113655
        1873     1.78266     1.81566  0.00113608
        1874      1.8029     1.81565   0.0011355
        1875     1.76548     1.81563  0.00113521
        1876     1.81533     1.81563   0.0011346
        1877     1.83277     1.81564  0.00113404
        1878     1.84269     1.81565  0.00113352
        1879     1.84495     1.81567  0.00113303
        1880     1.83277     1.81568  0.00113246
        1881      1.8221     1.81568  0.00113186
        1882      1.8245     1.81568  0.00113127
        1883     1.80692     1.81568  0.00113068
        1884     1.80613     1.81567  0.00113009
        1885     1.79925     1.81567  0.00112953
        1886     1.78932     1.81565  0.00112901
        1887     1.81337     1.81565  0.00112842
        1888     1.82013     1.81565  0.00112782
        1889     1.80778     1.81565  0.00112723
        1890     1.81535     1.81565  0.00112663
        1891     1.81313     1.81565  0.00112604
        1892     1.79942     1.81564  0.00112548
        1893     1.78585     1.81562  0.00112499
        1894     1.81229     1.81562   0.0011244
        1895     1.79309     1.81561  0.00112387
        1896     1.76526     1.81558  0.00112359
        1897     1.76863     1.81556  0.00112327
        1898     1.78535     1.81554  0.00112279
        1899     1.76073     1.81551  0.00112257
        1900     1.79427      1.8155  0.00112204
        1901     1.78722     1.81549  0.00112154
        1902     1.83382      1.8155    0.001121
        1903     1.82029      1.8155  0.00112041
        1904     1.81576      1.8155  0.00111982
        1905     1.83512     1.81551  0.00111928
        1906     1.84011     1.81552  0.00111877
        1907     1.84762     1.81554  0.00111831
        1908     1.85547     1.81556  0.00111792
        1909     1.88722      1.8156  0.00111796
        1910     1.88008     1.81563  0.00111789
        1911     1.86726     1.81566  0.00111763
        1912     1.86924     1.81569  0.00111739
        1913     1.86616     1.81571  0.00111712
        1914     1.84901     1.81573  0.00111667
        1915      1.8728     1.81576  0.00111649
        1916     1.85128     1.81578  0.00111606
        1917     1.89017     1.81582  0.00111615
        1918     1.90483     1.81586  0.00111653
        1919     1.90926     1.81591  0.00111701
        1920      1.9285     1.81597  0.00111797
        1921     1.86369       1.816  0.00111766
        1922     1.87998     1.81603  0.00111758
        1923      1.8398     1.81604  0.00111706
        1924     1.83117     1.81605  0.00111651
        1925     1.84452     1.81606  0.00111603
        1926      1.8235     1.81607  0.00111546
        1927     1.82209     1.81607  0.00111488
        1928     1.82934     1.81608  0.00111433
        1929     1.81419     1.81608  0.00111375
        1930     1.84463     1.81609  0.00111327
        1931     1.84707     1.81611  0.00111281
        1932     1.85746     1.81613  0.00111244
        1933     1.87179     1.81616  0.00111224
        1934     1.81691     1.81616  0.00111166
        1935     1.82867     1.81617   0.0011111
        1936     1.82668     1.81617  0.00111054
        1937     1.83429     1.81618  0.00111001
        1938     1.84426     1.81619  0.00110953
        1939     1.87519     1.81622  0.00110938
        1940     1.87166     1.81625  0.00110917
        1941     1.87383     1.81628    0.001109
        1942     1.84785      1.8163  0.00110855
        1943     1.85287     1.81632  0.00110814
        1944     1.83147     1.81633  0.00110759
        1945     1.83399     1.81634  0.00110706
        1946     1.83537     1.81634  0.00110653
        1947     1.85298     1.81636  0.00110613
        1948     1.82795     1.81637  0.00110557
        1949      1.8501     1.81639  0.00110514
        1950     1.85388     1.81641  0.00110474
        1951     1.86032     1.81643  0.00110441
        1952     1.85901     1.81645  0.00110406
        1953     1.83682     1.81646  0.00110354
        1954     1.87339     1.81649  0.00110336
        1955     1.83774      1.8165  0.00110285
        1956     1.87984     1.81653  0.00110276
        1957     1.85433     1.81655  0.00110237
        1958     1.87466     1.81658   0.0011022
        1959     1.86703     1.81661  0.00110194
        1960     1.86027     1.81663   0.0011016
        1961     1.83862     1.81664   0.0011011
        1962     1.78728     1.81663  0.00110064
        1963     1.82527     1.81663  0.00110009
        1964     1.80342     1.81662  0.00109955
        1965     1.81831     1.81663  0.00109899
        1966     1.79344     1.81661  0.00109849
        1967     1.81096     1.81661  0.00109794
        1968     1.80735     1.81661  0.00109739
        1969     1.80661      1.8166  0.00109684
        1970     1.79495     1.81659  0.00109634
        1971     1.81133     1.81659  0.00109579
        1972     1.82323     1.81659  0.00109524
        1973     1.86555     1.81662  0.00109497
        1974     1.87921     1.81665  0.00109487
        1975     1.88446     1.81668  0.00109485
        1976     1.85826      1.8167   0.0010945
        1977     1.88522     1.81674   0.0010945
        1978     1.86591     1.81676  0.00109423
        1979     1.86005     1.81678  0.00109389
        1980     1.85839      1.8168  0.00109354
        1981     1.85158     1.81682  0.00109313
        1982     1.84157     1.81683  0.00109265
        1983       1.842     1.81685  0.00109217
        1984     1.85232     1.81687  0.00109177
        1985     1.84229     1.81688  0.00109129
        1986     1.83682     1.81689  0.00109079
        1987     1.85973     1.81691  0.00109045
        1988     1.83896     1.81692  0.00108996
        1989     1.84298     1.81693  0.00108949
        1990     1.84829     1.81695  0.00108906
        1991     1.82392     1.81695  0.00108852
        1992     1.80356     1.81695  0.00108799
        1993      1.8033     1.81694  0.00108747
        1994     1.81256     1.81694  0.00108692
        1995     1.81046     1.81693  0.00108638
        1996     1.83127     1.81694  0.00108586
        1997     1.84745     1.81696  0.00108543
        1998     1.78748     1.81694  0.00108498
        1999     1.78938     1.81693  0.00108453
        2000     1.76022      1.8169  0.00108436
