#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1312     -4.9926    -5.02716  0.00383548
        1313     -5.0262    -5.02715  0.00383256
        1314    -5.05981    -5.02718  0.00382972
        1315    -5.08818    -5.02723  0.00382709
        1316    -5.10769    -5.02729  0.00382467
        1317    -5.11813    -5.02736  0.00382239
        1318    -5.11901    -5.02743  0.00382012
        1319    -5.11384    -5.02749  0.00381779
        1320    -5.10483    -5.02755  0.00381535
        1321    -5.09495     -5.0276   0.0038128
        1322     -5.0882    -5.02765  0.00381019
        1323    -5.08376    -5.02769  0.00380755
        1324     -5.0813    -5.02773  0.00380488
        1325    -5.07755    -5.02777   0.0038022
        1326    -5.06948     -5.0278  0.00379946
        1327    -5.05808    -5.02782  0.00379667
        1328    -5.04463    -5.02783  0.00379383
        1329    -5.03193    -5.02784  0.00379098
        1330    -5.01992    -5.02783  0.00378813
        1331    -5.00965    -5.02782  0.00378531
        1332    -5.00054     -5.0278  0.00378252
        1333     -4.9897    -5.02777  0.00377979
        1334    -4.97753    -5.02773  0.00377715
        1335    -4.96466    -5.02768  0.00377461
        1336    -4.95223    -5.02763  0.00377221
        1337    -4.94116    -5.02756  0.00376994
        1338    -4.93227    -5.02749   0.0037678
        1339     -4.9267    -5.02742  0.00376574
        1340    -4.92602    -5.02734  0.00376369
        1341    -4.93279    -5.02727  0.00376154
        1342    -4.94491    -5.02721  0.00375924
        1343    -4.95886    -5.02716  0.00375678
        1344    -4.97188    -5.02712  0.00375421
        1345    -4.98298    -5.02708  0.00375156
        1346    -4.99056    -5.02706  0.00374888
        1347    -4.99461    -5.02703  0.00374617
        1348    -4.99502    -5.02701  0.00374347
        1349    -4.99129    -5.02698  0.00374078
        1350    -4.98424    -5.02695  0.00373815
        1351    -4.97493    -5.02691  0.00373558
        1352    -4.96644    -5.02687  0.00373308
        1353    -4.96092    -5.02682  0.00373064
        1354    -4.96028    -5.02677  0.00372821
        1355    -4.96853    -5.02673  0.00372571
        1356     -4.9842    -5.02669  0.00372309
        1357     -5.0036    -5.02668  0.00372039
        1358    -5.02192    -5.02667  0.00371765
        1359    -5.03434    -5.02668  0.00371492
        1360    -5.03832    -5.02669   0.0037122
        1361    -5.03587     -5.0267  0.00370948
        1362    -5.02951     -5.0267  0.00370675
        1363    -5.02294    -5.02669  0.00370403
        1364    -5.02063    -5.02669  0.00370132
        1365    -5.02341    -5.02669  0.00369861
        1366    -5.03115    -5.02669   0.0036959
        1367    -5.03986     -5.0267  0.00369321
        1368    -5.04879    -5.02672  0.00369055
        1369    -5.05711    -5.02674  0.00368792
        1370    -5.06351    -5.02677  0.00368532
        1371     -5.0671     -5.0268  0.00368275
        1372     -5.0675    -5.02682  0.00368019
        1373    -5.06543    -5.02685  0.00367762
        1374    -5.05959    -5.02688  0.00367502
        1375    -5.05239     -5.0269  0.00367239
        1376    -5.04358    -5.02691  0.00366974
        1377    -5.03445    -5.02691  0.00366708
        1378    -5.02494    -5.02691  0.00366442
        1379    -5.01641     -5.0269  0.00366177
        1380    -5.01023    -5.02689  0.00365914
        1381    -5.00462    -5.02688  0.00365652
        1382     -4.9992    -5.02686  0.00365393
        1383     -4.9931    -5.02683  0.00365137
        1384    -4.98502     -5.0268  0.00364886
        1385    -4.97664    -5.02676   0.0036464
        1386    -4.97062    -5.02672    0.003644
        1387    -4.96842    -5.02668  0.00364161
        1388    -4.97291    -5.02664   0.0036392
        1389    -4.98394    -5.02661  0.00363671
        1390    -4.99946    -5.02659  0.00363414
        1391    -5.01807    -5.02659  0.00363153
        1392    -5.03561    -5.02659  0.00362893
        1393    -5.04974    -5.02661  0.00362636
        1394    -5.05763    -5.02663  0.00362383
        1395    -5.06075    -5.02666  0.00362132
        1396    -5.06025    -5.02668   0.0036188
        1397    -5.05656     -5.0267  0.00361627
        1398    -5.05212    -5.02672  0.00361373
        1399    -5.05176    -5.02674  0.00361119
        1400    -5.05805    -5.02676  0.00360868
        1401    -5.06994    -5.02679  0.00360624
        1402    -5.08476    -5.02683  0.00360391
        1403    -5.09873    -5.02688   0.0036017
        1404    -5.10892    -5.02694  0.00359961
        1405    -5.11302      -5.027  0.00359757
        1406    -5.11214    -5.02706  0.00359552
        1407    -5.10648    -5.02712  0.00359341
        1408    -5.09871    -5.02717  0.00359121
        1409    -5.08914    -5.02722  0.00358894
        1410    -5.07754    -5.02725  0.00358657
        1411    -5.06372    -5.02728  0.00358412
        1412    -5.05036    -5.02729  0.00358162
        1413    -5.04057     -5.0273   0.0035791
        1414    -5.03674    -5.02731  0.00357657
        1415    -5.03965    -5.02732  0.00357405
        1416    -5.04633    -5.02733  0.00357155
        1417    -5.05516    -5.02735  0.00356909
        1418    -5.06633    -5.02738  0.00356668
        1419    -5.07577    -5.02741  0.00356433
        1420    -5.08442    -5.02745  0.00356204
        1421      -5.092     -5.0275  0.00355983
        1422    -5.09849    -5.02755  0.00355767
        1423    -5.10256     -5.0276  0.00355556
        1424    -5.10364    -5.02765  0.00355347
        1425    -5.10077    -5.02771  0.00355134
        1426    -5.09226    -5.02775  0.00354914
        1427    -5.07753    -5.02779  0.00354683
        1428    -5.05724    -5.02781   0.0035444
        1429     -5.0331    -5.02781  0.00354192
        1430    -5.00652     -5.0278  0.00353948
        1431    -4.98049    -5.02776  0.00353716
        1432    -4.95428    -5.02771  0.00353506
        1433    -4.92966    -5.02764  0.00353326
        1434    -4.90848    -5.02756  0.00353177
        1435    -4.89291    -5.02747  0.00353055
        1436    -4.88384    -5.02737  0.00352951
        1437    -4.88268    -5.02727  0.00352849
        1438    -4.88933    -5.02717  0.00352734
        1439    -4.90141    -5.02708  0.00352597
        1440    -4.91788    -5.02701  0.00352434
        1441      -4.937    -5.02694  0.00352245
        1442     -4.9589     -5.0269  0.00352032
        1443    -4.98072    -5.02686  0.00351803
        1444    -5.00239    -5.02685  0.00351563
        1445    -5.02238    -5.02684   0.0035132
        1446    -5.03744    -5.02685  0.00351078
        1447    -5.04776    -5.02687  0.00350838
        1448    -5.05058    -5.02688    0.003506
        1449    -5.04369    -5.02689   0.0035036
        1450    -5.02692    -5.02689  0.00350118
        1451    -5.00192    -5.02688  0.00349881
        1452    -4.96968    -5.02684  0.00349662
        1453    -4.93325    -5.02677  0.00349481
        1454    -4.89922    -5.02669   0.0034935
        1455    -4.87274    -5.02658  0.00349271
        1456    -4.85918    -5.02646   0.0034922
        1457    -4.86031    -5.02635  0.00349166
        1458    -4.87517    -5.02625  0.00349081
        1459    -4.89883    -5.02616  0.00348951
        1460    -4.92483    -5.02609  0.00348781
        1461    -4.94709    -5.02604  0.00348584
        1462    -4.96035    -5.02599  0.00348374
        1463    -4.95988    -5.02595  0.00348166
        1464     -4.9453    -5.02589  0.00347971
        1465    -4.91614    -5.02582  0.00347814
        1466    -4.87576    -5.02571  0.00347728
        1467    -4.83309    -5.02558  0.00347739
        1468        -4.8    -5.02543  0.00347841
        1469     -4.7874    -5.02527  0.00347981
        1470    -4.80233    -5.02511  0.00348075
        1471    -4.84096    -5.02499  0.00348063
        1472    -4.89176     -5.0249  0.00347945
        1473    -4.94306    -5.02484  0.00347753
        1474    -4.98477    -5.02482  0.00347528
        1475    -5.01272    -5.02481  0.00347293
        1476    -5.02925    -5.02481  0.00347058
        1477    -5.03874    -5.02482  0.00346824
        1478    -5.04697    -5.02484  0.00346593
        1479    -5.05672    -5.02486  0.00346365
        1480    -5.07119    -5.02489  0.00346145
        1481    -5.08981    -5.02493  0.00345939
        1482    -5.10818    -5.02499  0.00345751
        1483    -5.12287    -5.02505  0.00345581
        1484    -5.13082    -5.02513  0.00345422
        1485    -5.13137     -5.0252  0.00345263
        1486     -5.1249    -5.02526  0.00345096
        1487    -5.11285    -5.02532  0.00344914
        1488    -5.09739    -5.02537  0.00344716
        1489    -5.08187    -5.02541  0.00344506
        1490    -5.06819    -5.02544  0.00344287
        1491     -5.0548    -5.02546  0.00344061
        1492    -5.04231    -5.02547  0.00343833
        1493    -5.02988    -5.02547  0.00343602
        1494    -5.01984    -5.02547  0.00343373
        1495    -5.01343    -5.02546  0.00343144
        1496    -5.01253    -5.02545  0.00342916
        1497    -5.01573    -5.02545  0.00342687
        1498    -5.02193    -5.02544  0.00342458
        1499    -5.02762    -5.02544   0.0034223
        1500    -5.03061    -5.02545  0.00342002
